"","from","to","type","subtype"
"1","CCKAR","GNAQ","PPrel","activation"
"2","CCKAR","BST1","PPrel","activation"
"3","CCKAR","BST1","PPrel","indirect effect"
"4","CCKAR","CD38","PPrel","activation"
"5","CCKAR","CD38","PPrel","indirect effect"
"6","CHRM3","GNAQ","PPrel","activation"
"7","GNAQ","PLCB1","PPrel","activation"
"8","GNAQ","PLCB2","PPrel","activation"
"9","GNAQ","PLCB3","PPrel","activation"
"10","GNAQ","PLCB4","PPrel","activation"
"11","SCTR","GNAS","PPrel","activation"
"12","GNAS","ADCY1","PPrel","activation"
"13","GNAS","ADCY2","PPrel","activation"
"14","GNAS","ADCY3","PPrel","activation"
"15","GNAS","ADCY5","PPrel","activation"
"16","GNAS","ADCY6","PPrel","activation"
"17","GNAS","ADCY7","PPrel","activation"
"18","GNAS","ADCY8","PPrel","activation"
"19","GNAS","ADCY9","PPrel","activation"
"20","GNAS","ADCY4","PPrel","activation"
"21","SCT","SCTR","PPrel",NA
"22","CCK","CCKAR","PPrel",NA
