"","from","to","type","subtype"
"1","MAPK14","CXCL8","GErel","expression"
"2","MAPK14","CXCL1","GErel","expression"
"3","MAPK14","CXCL2","GErel","expression"
"4","MAPK14","CXCL3","GErel","expression"
"5","MAPK11","CXCL8","GErel","expression"
"6","MAPK11","CXCL1","GErel","expression"
"7","MAPK11","CXCL2","GErel","expression"
"8","MAPK11","CXCL3","GErel","expression"
"9","MAPK13","CXCL8","GErel","expression"
"10","MAPK13","CXCL1","GErel","expression"
"11","MAPK13","CXCL2","GErel","expression"
"12","MAPK13","CXCL3","GErel","expression"
"13","MAPK12","CXCL8","GErel","expression"
"14","MAPK12","CXCL1","GErel","expression"
"15","MAPK12","CXCL2","GErel","expression"
"16","MAPK12","CXCL3","GErel","expression"
"17","JUN","CXCL8","GErel","expression"
"18","JUN","CXCL1","GErel","expression"
"19","JUN","CXCL2","GErel","expression"
"20","JUN","CXCL3","GErel","expression"
"21","MAPK8","JUN","PPrel","activation"
"22","MAPK9","JUN","PPrel","activation"
"23","MAPK10","JUN","PPrel","activation"
"24","MAP2K4","MAPK8","PPrel","activation"
"25","MAP2K4","MAPK8","PPrel","phosphorylation"
"26","MAP2K4","MAPK9","PPrel","activation"
"27","MAP2K4","MAPK9","PPrel","phosphorylation"
"28","MAP2K4","MAPK10","PPrel","activation"
"29","MAP2K4","MAPK10","PPrel","phosphorylation"
"30","CHUK","NFKBIA","PPrel","activation"
"31","CHUK","NFKBIA","PPrel","phosphorylation"
"32","IKBKB","NFKBIA","PPrel","activation"
"33","IKBKB","NFKBIA","PPrel","phosphorylation"
"34","NFKBIA","NFKB1","PPrel","dissociation"
"35","NFKBIA","RELA","PPrel","dissociation"
"36","PAK1","MAP3K14","PPrel","activation"
"37","PAK1","MAP2K4","PPrel","indirect effect"
"38","PAK1","MAP2K4","PPrel","phosphorylation"
"39","NFKB1","CCL5","GErel","expression"
"40","NFKB1","CXCL1","GErel","expression"
"41","NFKB1","CXCL2","GErel","expression"
"42","NFKB1","CXCL3","GErel","expression"
"43","NFKB1","CXCL8","GErel","expression"
"44","RELA","CCL5","GErel","expression"
"45","RELA","CXCL1","GErel","expression"
"46","RELA","CXCL2","GErel","expression"
"47","RELA","CXCL3","GErel","expression"
"48","RELA","CXCL8","GErel","expression"
"49","CXCL8","CXCR1","PPrel","activation"
"50","CXCL8","CXCR2","PPrel","activation"
"51","MAP3K14","CHUK","PPrel","activation"
"52","MAP3K14","CHUK","PPrel","phosphorylation"
"53","MAP3K14","IKBKG","PPrel","activation"
"54","MAP3K14","IKBKG","PPrel","phosphorylation"
"55","MAP3K14","IKBKB","PPrel","activation"
"56","MAP3K14","IKBKB","PPrel","phosphorylation"
"57","IGSF5","TJP1","PPrel","binding/association"
"58","F11R","TJP1","PPrel","binding/association"
"59","JAM2","TJP1","PPrel","binding/association"
"60","JAM3","TJP1","PPrel","binding/association"
"61","ADAM17","HBEGF","PPrel","activation"
"62","HBEGF","EGFR","PPrel","activation"
"63","ADAM10","HBEGF","PPrel","activation"
"64","CXCR1","ADAM10","PPrel","indirect effect"
"65","CXCR2","ADAM10","PPrel","indirect effect"
"66","CSK","LYN","PPrel","inhibition"
"67","CSK","SRC","PPrel","inhibition"
"68","PTPRZ1","GIT1","PPrel","phosphorylation"
"69","PTPRZ1","GIT1","PPrel","indirect effect"
"70","NOD1","NFKB1","PPrel","indirect effect"
"71","NOD1","RELA","PPrel","indirect effect"
