"","from","to","type","subtype"
"1","NFKB1","NFKBIA","PPrel","dissociation"
"2","NFKB1","NFKBIB","PPrel","dissociation"
"3","NFKB1","NFKBIE","PPrel","dissociation"
"4","NFKB1","SOCS3","GErel","expression"
"5","RELA","NFKBIA","PPrel","dissociation"
"6","RELA","NFKBIB","PPrel","dissociation"
"7","RELA","NFKBIE","PPrel","dissociation"
"8","RELA","SOCS3","GErel","expression"
"9","SOCS3","IRS1","PPrel","inhibition"
"10","SOCS3","IRS4","PPrel","inhibition"
"11","SOCS3","IRS2","PPrel","inhibition"
"12","SOCS3","LEPR","PPrel","inhibition"
"13","SOCS3","JAK2","PPrel","inhibition"
"14","CPT1C","ACSL1","PPrel","compound"
"15","CPT1C","ACSL3","PPrel","compound"
"16","CPT1C","ACSL4","PPrel","compound"
"17","CPT1C","ACSBG1","PPrel","compound"
"18","CPT1C","ACSL6","PPrel","compound"
"19","CPT1C","ACSL5","PPrel","compound"
"20","CPT1C","ACSBG2","PPrel","compound"
"21","CPT1A","ACSL1","PPrel","compound"
"22","CPT1A","ACSL3","PPrel","compound"
"23","CPT1A","ACSL4","PPrel","compound"
"24","CPT1A","ACSBG1","PPrel","compound"
"25","CPT1A","ACSL6","PPrel","compound"
"26","CPT1A","ACSL5","PPrel","compound"
"27","CPT1A","ACSBG2","PPrel","compound"
"28","CPT1B","ACSL1","PPrel","compound"
"29","CPT1B","ACSL3","PPrel","compound"
"30","CPT1B","ACSL4","PPrel","compound"
"31","CPT1B","ACSBG1","PPrel","compound"
"32","CPT1B","ACSL6","PPrel","compound"
"33","CPT1B","ACSL5","PPrel","compound"
"34","CPT1B","ACSBG2","PPrel","compound"
"35","LEP","LEPR","PPrel","activation"
"36","PRKAG2","SLC2A1","PPrel","activation"
"37","PRKAG2","SLC2A1","PPrel","indirect effect"
"38","PRKAG2","SLC2A4","PPrel","activation"
"39","PRKAG2","SLC2A4","PPrel","indirect effect"
"40","PRKAG2","PCK1","PPrel","inhibition"
"41","PRKAG2","PCK1","PPrel","indirect effect"
"42","PRKAG2","PCK2","PPrel","inhibition"
"43","PRKAG2","PCK2","PPrel","indirect effect"
"44","PRKAG2","G6PC1","PPrel","inhibition"
"45","PRKAG2","G6PC1","PPrel","indirect effect"
"46","PRKAG2","G6PC2","PPrel","inhibition"
"47","PRKAG2","G6PC2","PPrel","indirect effect"
"48","PRKAG2","G6PC3","PPrel","inhibition"
"49","PRKAG2","G6PC3","PPrel","indirect effect"
"50","PRKAG2","ACACB","PPrel","inhibition"
"51","PRKAG2","ACACB","PPrel","phosphorylation"
"52","PRKAG3","SLC2A1","PPrel","activation"
"53","PRKAG3","SLC2A1","PPrel","indirect effect"
"54","PRKAG3","SLC2A4","PPrel","activation"
"55","PRKAG3","SLC2A4","PPrel","indirect effect"
"56","PRKAG3","PCK1","PPrel","inhibition"
"57","PRKAG3","PCK1","PPrel","indirect effect"
"58","PRKAG3","PCK2","PPrel","inhibition"
"59","PRKAG3","PCK2","PPrel","indirect effect"
"60","PRKAG3","G6PC1","PPrel","inhibition"
"61","PRKAG3","G6PC1","PPrel","indirect effect"
"62","PRKAG3","G6PC2","PPrel","inhibition"
"63","PRKAG3","G6PC2","PPrel","indirect effect"
"64","PRKAG3","G6PC3","PPrel","inhibition"
"65","PRKAG3","G6PC3","PPrel","indirect effect"
"66","PRKAG3","ACACB","PPrel","inhibition"
"67","PRKAG3","ACACB","PPrel","phosphorylation"
"68","PRKAA1","SLC2A1","PPrel","activation"
"69","PRKAA1","SLC2A1","PPrel","indirect effect"
"70","PRKAA1","SLC2A4","PPrel","activation"
"71","PRKAA1","SLC2A4","PPrel","indirect effect"
"72","PRKAA1","PCK1","PPrel","inhibition"
"73","PRKAA1","PCK1","PPrel","indirect effect"
"74","PRKAA1","PCK2","PPrel","inhibition"
"75","PRKAA1","PCK2","PPrel","indirect effect"
"76","PRKAA1","G6PC1","PPrel","inhibition"
"77","PRKAA1","G6PC1","PPrel","indirect effect"
"78","PRKAA1","G6PC2","PPrel","inhibition"
"79","PRKAA1","G6PC2","PPrel","indirect effect"
"80","PRKAA1","G6PC3","PPrel","inhibition"
"81","PRKAA1","G6PC3","PPrel","indirect effect"
"82","PRKAA1","ACACB","PPrel","inhibition"
"83","PRKAA1","ACACB","PPrel","phosphorylation"
"84","PRKAA2","SLC2A1","PPrel","activation"
"85","PRKAA2","SLC2A1","PPrel","indirect effect"
"86","PRKAA2","SLC2A4","PPrel","activation"
"87","PRKAA2","SLC2A4","PPrel","indirect effect"
"88","PRKAA2","PCK1","PPrel","inhibition"
"89","PRKAA2","PCK1","PPrel","indirect effect"
"90","PRKAA2","PCK2","PPrel","inhibition"
"91","PRKAA2","PCK2","PPrel","indirect effect"
"92","PRKAA2","G6PC1","PPrel","inhibition"
"93","PRKAA2","G6PC1","PPrel","indirect effect"
"94","PRKAA2","G6PC2","PPrel","inhibition"
"95","PRKAA2","G6PC2","PPrel","indirect effect"
"96","PRKAA2","G6PC3","PPrel","inhibition"
"97","PRKAA2","G6PC3","PPrel","indirect effect"
"98","PRKAA2","ACACB","PPrel","inhibition"
"99","PRKAA2","ACACB","PPrel","phosphorylation"
"100","PRKAB1","SLC2A1","PPrel","activation"
"101","PRKAB1","SLC2A1","PPrel","indirect effect"
"102","PRKAB1","SLC2A4","PPrel","activation"
"103","PRKAB1","SLC2A4","PPrel","indirect effect"
"104","PRKAB1","PCK1","PPrel","inhibition"
"105","PRKAB1","PCK1","PPrel","indirect effect"
"106","PRKAB1","PCK2","PPrel","inhibition"
"107","PRKAB1","PCK2","PPrel","indirect effect"
"108","PRKAB1","G6PC1","PPrel","inhibition"
"109","PRKAB1","G6PC1","PPrel","indirect effect"
"110","PRKAB1","G6PC2","PPrel","inhibition"
"111","PRKAB1","G6PC2","PPrel","indirect effect"
"112","PRKAB1","G6PC3","PPrel","inhibition"
"113","PRKAB1","G6PC3","PPrel","indirect effect"
"114","PRKAB1","ACACB","PPrel","inhibition"
"115","PRKAB1","ACACB","PPrel","phosphorylation"
"116","PRKAB2","SLC2A1","PPrel","activation"
"117","PRKAB2","SLC2A1","PPrel","indirect effect"
"118","PRKAB2","SLC2A4","PPrel","activation"
"119","PRKAB2","SLC2A4","PPrel","indirect effect"
"120","PRKAB2","PCK1","PPrel","inhibition"
"121","PRKAB2","PCK1","PPrel","indirect effect"
"122","PRKAB2","PCK2","PPrel","inhibition"
"123","PRKAB2","PCK2","PPrel","indirect effect"
"124","PRKAB2","G6PC1","PPrel","inhibition"
"125","PRKAB2","G6PC1","PPrel","indirect effect"
"126","PRKAB2","G6PC2","PPrel","inhibition"
"127","PRKAB2","G6PC2","PPrel","indirect effect"
"128","PRKAB2","G6PC3","PPrel","inhibition"
"129","PRKAB2","G6PC3","PPrel","indirect effect"
"130","PRKAB2","ACACB","PPrel","inhibition"
"131","PRKAB2","ACACB","PPrel","phosphorylation"
"132","PRKAG1","SLC2A1","PPrel","activation"
"133","PRKAG1","SLC2A1","PPrel","indirect effect"
"134","PRKAG1","SLC2A4","PPrel","activation"
"135","PRKAG1","SLC2A4","PPrel","indirect effect"
"136","PRKAG1","PCK1","PPrel","inhibition"
"137","PRKAG1","PCK1","PPrel","indirect effect"
"138","PRKAG1","PCK2","PPrel","inhibition"
"139","PRKAG1","PCK2","PPrel","indirect effect"
"140","PRKAG1","G6PC1","PPrel","inhibition"
"141","PRKAG1","G6PC1","PPrel","indirect effect"
