"","from","to","type","subtype"
"1","RARA","CCNA2","GErel","expression"
"2","RARA","CCNA1","GErel","expression"
"3","RARA","JUP","GErel","expression"
"4","RARA","SPI1","PPrel","inhibition"
"5","RARA","CEBPE","GErel","repression"
"6","RARA","BCL2A1","GErel","repression"
"7","RARA","DUSP6","GErel","repression"
"8","RARA","RARA","GErel","expression"
"9","RARA","ZBTB16","GErel","expression"
"10","RARA","MYC","GErel","expression"
"11","ZBTB16","CCNA2","GErel","expression"
"12","ZBTB16","CCNA1","GErel","expression"
"13","ZBTB16","JUP","GErel","expression"
"14","ZBTB16","DUSP6","GErel","repression"
"15","KRAS","P3R3URF-PIK3R3","PPrel","activation"
"16","KRAS","PIK3CA","PPrel","activation"
"17","KRAS","PIK3CB","PPrel","activation"
"18","KRAS","PIK3CD","PPrel","activation"
"19","KRAS","PIK3R1","PPrel","activation"
"20","KRAS","PIK3R2","PPrel","activation"
"21","KRAS","PIK3R3","PPrel","activation"
"22","KRAS","ARAF","PPrel","activation"
"23","KRAS","RAF1","PPrel","activation"
"24","KRAS","BRAF","PPrel","activation"
"25","NRAS","P3R3URF-PIK3R3","PPrel","activation"
"26","NRAS","PIK3CA","PPrel","activation"
"27","NRAS","PIK3CB","PPrel","activation"
"28","NRAS","PIK3CD","PPrel","activation"
"29","NRAS","PIK3R1","PPrel","activation"
"30","NRAS","PIK3R2","PPrel","activation"
"31","NRAS","PIK3R3","PPrel","activation"
"32","NRAS","ARAF","PPrel","activation"
"33","NRAS","RAF1","PPrel","activation"
"34","NRAS","BRAF","PPrel","activation"
"35","FLT3","P3R3URF-PIK3R3","PPrel","activation"
"36","FLT3","PIK3CA","PPrel","activation"
"37","FLT3","PIK3CB","PPrel","activation"
"38","FLT3","PIK3CD","PPrel","activation"
"39","FLT3","PIK3R1","PPrel","activation"
"40","FLT3","PIK3R2","PPrel","activation"
"41","FLT3","PIK3R3","PPrel","activation"
"42","FLT3","GRB2","PPrel","activation"
"43","FLT3","STAT3","PPrel","activation"
"44","FLT3","STAT5A","PPrel","activation"
"45","FLT3","STAT5B","PPrel","activation"
"46","FLT3","CEBPA","PPrel","inhibition"
"47","FLT3","SPI1","PPrel","inhibition"
"48","SPI1","CSF1R","PPrel","missing interaction"
"49","SPI1","CD14","PPrel","missing interaction"
"50","SPI1","ITGAM","PPrel","missing interaction"
"51","SPI1","FCGR1A","PPrel","missing interaction"
"52","CEBPA","PER2","PPrel","missing interaction"
"53","RUNX1","CEBPA","PPrel","inhibition"
"54","RUNX1","SPI1","PPrel","inhibition"
"55","RUNX1","JUP","GErel","expression"
"56","RUNX1","CSF1R","PPrel","missing interaction"
"57","RUNX1","MPO","PPrel","missing interaction"
"58","RUNX1","CSF2","PPrel","missing interaction"
"59","RUNX1","IL3","PPrel","missing interaction"
"60","RUNX1T1","CEBPA","PPrel","inhibition"
"61","RUNX1T1","SPI1","PPrel","inhibition"
"62","RUNX1T1","JUP","GErel","expression"
"63","STAT3","PIM1","GErel","expression"
"64","STAT3","PIM2","GErel","expression"
"65","STAT5A","PIM1","GErel","expression"
"66","STAT5A","PIM2","GErel","expression"
"67","STAT5B","PIM1","GErel","expression"
"68","STAT5B","PIM2","GErel","expression"
"69","JUP","CCND1","GErel","expression"
"70","JUP","MYC","GErel","expression"
"71","JUP","PPARD","GErel","expression"
"72","JUP","LEF1","PPrel","binding/association"
"73","JUP","TCF7","PPrel","binding/association"
"74","JUP","TCF7L2","PPrel","binding/association"
"75","JUP","TCF7L1","PPrel","binding/association"
"76","PML","CCNA2","GErel","expression"
"77","PML","CCNA1","GErel","expression"
"78","PML","JUP","GErel","expression"
"79","PML","SPI1","PPrel","inhibition"
"80","PML","CEBPE","GErel","repression"
"81","PML","BCL2A1","GErel","repression"
"82","PML","RARA","GErel","expression"
"83","PML","ZBTB16","GErel","expression"
"84","PML","MYC","GErel","expression"
"85","HRAS","P3R3URF-PIK3R3","PPrel","activation"
"86","HRAS","PIK3CA","PPrel","activation"
"87","HRAS","PIK3CB","PPrel","activation"
"88","HRAS","PIK3CD","PPrel","activation"
"89","HRAS","PIK3R1","PPrel","activation"
"90","HRAS","PIK3R2","PPrel","activation"
"91","HRAS","PIK3R3","PPrel","activation"
"92","HRAS","ARAF","PPrel","activation"
"93","HRAS","RAF1","PPrel","activation"
"94","HRAS","BRAF","PPrel","activation"
"95","CHUK","NFKB1","PPrel","indirect effect"
"96","CHUK","RELA","PPrel","indirect effect"
"97","IKBKB","NFKB1","PPrel","indirect effect"
"98","IKBKB","RELA","PPrel","indirect effect"
"99","IKBKG","NFKB1","PPrel","indirect effect"
"100","IKBKG","RELA","PPrel","indirect effect"
"101","SOS1","HRAS","PPrel","activation"
"102","SOS1","KRAS","PPrel","activation"
"103","SOS1","NRAS","PPrel","activation"
"104","SOS2","HRAS","PPrel","activation"
"105","SOS2","KRAS","PPrel","activation"
"106","SOS2","NRAS","PPrel","activation"
"107","GRB2","SOS1","PPrel","activation"
"108","GRB2","SOS2","PPrel","activation"
"109","KIT","P3R3URF-PIK3R3","PPrel","activation"
"110","KIT","PIK3CA","PPrel","activation"
"111","KIT","PIK3CB","PPrel","activation"
