"","from","to","type","subtype"
"1","GNA11","PLCB1","PPrel","activation"
"2","GNA11","PLCB2","PPrel","activation"
"3","GNA11","PLCB3","PPrel","activation"
"4","GNA11","PLCB4","PPrel","activation"
"5","GNA11","KCNK2","PPrel","inhibition"
"6","GNA11","KCNK2","PPrel","indirect effect"
"7","GNAQ","PLCB1","PPrel","activation"
"8","GNAQ","PLCB2","PPrel","activation"
"9","GNAQ","PLCB3","PPrel","activation"
"10","GNAQ","PLCB4","PPrel","activation"
"11","GNAQ","KCNK2","PPrel","inhibition"
"12","GNAQ","KCNK2","PPrel","indirect effect"
"13","CREB3","STAR","GErel","expression"
"14","CREB3","CYP11B1","GErel","expression"
"15","CREB3","CYP17A1","GErel","expression"
"16","CREB3","NCEH1","GErel","expression"
"17","CREB1","STAR","GErel","expression"
"18","CREB1","CYP11B1","GErel","expression"
"19","CREB1","CYP17A1","GErel","expression"
"20","CREB1","NCEH1","GErel","expression"
"21","ATF2","STAR","GErel","expression"
"22","ATF2","CYP11B1","GErel","expression"
"23","ATF2","CYP17A1","GErel","expression"
"24","ATF2","NCEH1","GErel","expression"
"25","ATF6B","STAR","GErel","expression"
"26","ATF6B","CYP11B1","GErel","expression"
"27","ATF6B","CYP17A1","GErel","expression"
"28","ATF6B","NCEH1","GErel","expression"
"29","CREB3L4","STAR","GErel","expression"
"30","CREB3L4","CYP11B1","GErel","expression"
"31","CREB3L4","CYP17A1","GErel","expression"
"32","CREB3L4","NCEH1","GErel","expression"
"33","ATF4","STAR","GErel","expression"
"34","ATF4","CYP11B1","GErel","expression"
"35","ATF4","CYP17A1","GErel","expression"
"36","ATF4","NCEH1","GErel","expression"
"37","CREB3L2","STAR","GErel","expression"
"38","CREB3L2","CYP11B1","GErel","expression"
"39","CREB3L2","CYP17A1","GErel","expression"
"40","CREB3L2","NCEH1","GErel","expression"
"41","CREB3L3","STAR","GErel","expression"
"42","CREB3L3","CYP11B1","GErel","expression"
"43","CREB3L3","CYP17A1","GErel","expression"
"44","CREB3L3","NCEH1","GErel","expression"
"45","CREB3L1","STAR","GErel","expression"
"46","CREB3L1","CYP11B1","GErel","expression"
"47","CREB3L1","CYP17A1","GErel","expression"
"48","CREB3L1","NCEH1","GErel","expression"
"49","CREB5","STAR","GErel","expression"
"50","CREB5","CYP11B1","GErel","expression"
"51","CREB5","CYP17A1","GErel","expression"
"52","CREB5","NCEH1","GErel","expression"
"53","AGTR1","GNA11","PPrel","activation"
"54","AGTR1","GNAQ","PPrel","activation"
"55","MC2R","GNAS","PPrel","activation"
"56","MC2R","MRAP","PPrel","binding/association"
"57","GNAS","ADCY1","PPrel","activation"
"58","GNAS","ADCY2","PPrel","activation"
"59","GNAS","ADCY3","PPrel","activation"
"60","GNAS","ADCY5","PPrel","activation"
"61","GNAS","ADCY6","PPrel","activation"
"62","GNAS","ADCY7","PPrel","activation"
"63","GNAS","ADCY8","PPrel","activation"
"64","GNAS","ADCY9","PPrel","activation"
"65","GNAS","ADCY4","PPrel","activation"
"66","PRKACA","KCNK2","PPrel","inhibition"
"67","PRKACA","NR5A1","PPrel","activation"
"68","PRKACA","NR4A1","PPrel","activation"
"69","PRKACA","SP1","PPrel","activation"
"70","PRKACA","PBX1","PPrel","activation"
"71","PRKACA","CREB3","PPrel","activation"
"72","PRKACA","CREB1","PPrel","activation"
"73","PRKACA","ATF2","PPrel","activation"
"74","PRKACA","ATF6B","PPrel","activation"
"75","PRKACA","CREB3L4","PPrel","activation"
"76","PRKACA","ATF4","PPrel","activation"
"77","PRKACA","CREB3L2","PPrel","activation"
"78","PRKACA","CREB3L3","PPrel","activation"
"79","PRKACA","CREB3L1","PPrel","activation"
"80","PRKACA","CREB5","PPrel","activation"
"81","PRKACB","KCNK2","PPrel","inhibition"
"82","PRKACB","NR5A1","PPrel","activation"
"83","PRKACB","NR4A1","PPrel","activation"
"84","PRKACB","SP1","PPrel","activation"
"85","PRKACB","PBX1","PPrel","activation"
"86","PRKACB","CREB3","PPrel","activation"
"87","PRKACB","CREB1","PPrel","activation"
"88","PRKACB","ATF2","PPrel","activation"
"89","PRKACB","ATF6B","PPrel","activation"
"90","PRKACB","CREB3L4","PPrel","activation"
"91","PRKACB","ATF4","PPrel","activation"
"92","PRKACB","CREB3L2","PPrel","activation"
"93","PRKACB","CREB3L3","PPrel","activation"
"94","PRKACB","CREB3L1","PPrel","activation"
"95","PRKACB","CREB5","PPrel","activation"
"96","PRKACG","KCNK2","PPrel","inhibition"
"97","PRKACG","NR5A1","PPrel","activation"
"98","PRKACG","NR4A1","PPrel","activation"
"99","PRKACG","SP1","PPrel","activation"
"100","PRKACG","PBX1","PPrel","activation"
"101","PRKACG","CREB3","PPrel","activation"
"102","PRKACG","CREB1","PPrel","activation"
"103","PRKACG","ATF2","PPrel","activation"
"104","PRKACG","ATF6B","PPrel","activation"
"105","PRKACG","CREB3L4","PPrel","activation"
"106","PRKACG","ATF4","PPrel","activation"
"107","PRKACG","CREB3L2","PPrel","activation"
"108","PRKACG","CREB3L3","PPrel","activation"
"109","PRKACG","CREB3L1","PPrel","activation"
"110","PRKACG","CREB5","PPrel","activation"
"111","KCNK2","CACNA1I","PPrel","activation"
"112","KCNK2","CACNA1I","PPrel","indirect effect"
"113","KCNK2","CACNA1H","PPrel","activation"
"114","KCNK2","CACNA1H","PPrel","indirect effect"
"115","KCNK2","CACNA1G","PPrel","activation"
"116","KCNK2","CACNA1G","PPrel","indirect effect"
"117","POMC","MC2R","PPrel","activation"
"118","NR5A1","CYP11B1","GErel","expression"
"119","NR5A1","CYP17A1","GErel","expression"
"120","NR5A1","STAR","GErel","expression"
"121","NR5A1","NCEH1","GErel","expression"
"122","NR4A1","CYP11B1","GErel","expression"
"123","NR4A1","CYP17A1","GErel","expression"
"124","NR4A1","STAR","GErel","expression"
"125","NR4A1","NCEH1","GErel","expression"
"126","SP1","CYP11B1","GErel","expression"
"127","SP1","CYP17A1","GErel","expression"
"128","SP1","STAR","GErel","expression"
"129","SP1","NCEH1","GErel","expression"
"130","PBX1","CYP11B1","GErel","expression"
"131","PBX1","CYP17A1","GErel","expression"
"132","PBX1","STAR","GErel","expression"
"133","PBX1","NCEH1","GErel","expression"
"134","NR0B1","NR5A1","PPrel","inhibition"
"135","AGT","AGTR1","PPrel","activation"
