"","from","to","type","subtype"
"1","TNNC1","TNNT2","PPrel","binding/association"
"2","TNNC1","TNNI3","PPrel","binding/association"
"3","TNNT2","TNNI3","PPrel","binding/association"
"4","TNNT2","ACTC1","PPrel","dissociation"
"5","TNNI3","TPM1","PPrel","binding/association"
"6","TNNI3","TPM2","PPrel","binding/association"
"7","TNNI3","TPM3","PPrel","binding/association"
"8","TNNI3","TPM4","PPrel","binding/association"
"9","ACTC1","MYH6","PPrel","binding/association"
"10","ACTC1","MYH7","PPrel","binding/association"
"11","ACTC1","MYL2","PPrel","binding/association"
"12","ACTC1","MYL3","PPrel","binding/association"
"13","ACTC1","MYL4","PPrel","binding/association"
"14","TPM1","ACTC1","PPrel","binding/association"
"15","TPM2","ACTC1","PPrel","binding/association"
"16","TPM3","ACTC1","PPrel","binding/association"
"17","TPM4","ACTC1","PPrel","binding/association"
"18","ADRB1","GNAS","PPrel","activation"
"19","ADRB2","GNAS","PPrel","activation"
"20","ADRB2","GNAI1","PPrel","activation"
"21","ADRB2","GNAI2","PPrel","activation"
"22","ADRB2","GNAI3","PPrel","activation"
"23","GNAS","ADCY1","PPrel","activation"
"24","GNAS","ADCY2","PPrel","activation"
"25","GNAS","ADCY3","PPrel","activation"
"26","GNAS","ADCY5","PPrel","activation"
"27","GNAS","ADCY6","PPrel","activation"
"28","GNAS","ADCY7","PPrel","activation"
"29","GNAS","ADCY8","PPrel","activation"
"30","GNAS","ADCY9","PPrel","activation"
"31","GNAS","ADCY4","PPrel","activation"
"32","GNAI1","MAPK1","PPrel","activation"
"33","GNAI1","MAPK3","PPrel","activation"
"34","GNAI1","PIK3R6","PPrel","activation"
"35","GNAI1","PIK3R5","PPrel","activation"
"36","GNAI1","PIK3CG","PPrel","activation"
"37","GNAI2","MAPK1","PPrel","activation"
"38","GNAI2","MAPK3","PPrel","activation"
"39","GNAI2","PIK3R6","PPrel","activation"
"40","GNAI2","PIK3R5","PPrel","activation"
"41","GNAI2","PIK3CG","PPrel","activation"
"42","GNAI3","MAPK1","PPrel","activation"
"43","GNAI3","MAPK3","PPrel","activation"
"44","GNAI3","PIK3R6","PPrel","activation"
"45","GNAI3","PIK3R5","PPrel","activation"
"46","GNAI3","PIK3CG","PPrel","activation"
"47","ADCY1","RAPGEF3","PPrel","activation"
"48","ADCY1","RAPGEF4","PPrel","activation"
"49","ADCY2","RAPGEF3","PPrel","activation"
"50","ADCY2","RAPGEF4","PPrel","activation"
"51","ADCY3","RAPGEF3","PPrel","activation"
"52","ADCY3","RAPGEF4","PPrel","activation"
"53","ADCY5","RAPGEF3","PPrel","activation"
"54","ADCY5","RAPGEF4","PPrel","activation"
"55","ADCY6","RAPGEF3","PPrel","activation"
"56","ADCY6","RAPGEF4","PPrel","activation"
"57","ADCY7","RAPGEF3","PPrel","activation"
"58","ADCY7","RAPGEF4","PPrel","activation"
"59","ADCY8","RAPGEF3","PPrel","activation"
"60","ADCY8","RAPGEF4","PPrel","activation"
"61","ADCY9","RAPGEF3","PPrel","activation"
"62","ADCY9","RAPGEF4","PPrel","activation"
"63","ADCY4","RAPGEF3","PPrel","activation"
"64","ADCY4","RAPGEF4","PPrel","activation"
"65","PRKACA","ATP1B4","PPrel","activation"
"66","PRKACA","ATP1B4","PPrel","phosphorylation"
"67","PRKACA","ATP1A1","PPrel","activation"
"68","PRKACA","ATP1A1","PPrel","phosphorylation"
"69","PRKACA","ATP1A2","PPrel","activation"
"70","PRKACA","ATP1A2","PPrel","phosphorylation"
"71","PRKACA","ATP1A3","PPrel","activation"
"72","PRKACA","ATP1A3","PPrel","phosphorylation"
"73","PRKACA","ATP1A4","PPrel","activation"
"74","PRKACA","ATP1A4","PPrel","phosphorylation"
"75","PRKACA","ATP1B1","PPrel","activation"
"76","PRKACA","ATP1B1","PPrel","phosphorylation"
"77","PRKACA","ATP1B2","PPrel","activation"
"78","PRKACA","ATP1B2","PPrel","phosphorylation"
"79","PRKACA","ATP1B3","PPrel","activation"
"80","PRKACA","ATP1B3","PPrel","phosphorylation"
"81","PRKACA","FXYD2","PPrel","activation"
"82","PRKACA","FXYD2","PPrel","phosphorylation"
"83","PRKACA","SLC9A1","PPrel","activation"
"84","PRKACA","SLC9A1","PPrel","phosphorylation"
"85","PRKACA","LOC102723475","PPrel","activation"
"86","PRKACA","LOC102723475","PPrel","phosphorylation"
"87","PRKACA","KCNE1","PPrel","activation"
"88","PRKACA","KCNE1","PPrel","phosphorylation"
"89","PRKACA","KCNQ1","PPrel","activation"
"90","PRKACA","KCNQ1","PPrel","phosphorylation"
