"","from","to","type","subtype"
"1","TUBA1B","ARHGEF2","PPrel","inhibition"
"2","TUBA3E","ARHGEF2","PPrel","inhibition"
"3","TUBA3D","ARHGEF2","PPrel","inhibition"
"4","TUBA8","ARHGEF2","PPrel","inhibition"
"5","TUBA4A","ARHGEF2","PPrel","inhibition"
"6","TUBA3C","ARHGEF2","PPrel","inhibition"
"7","TUBA1A","ARHGEF2","PPrel","inhibition"
"8","TUBAL3","ARHGEF2","PPrel","inhibition"
"9","TUBA1C","ARHGEF2","PPrel","inhibition"
"10","CDC42","WASL","PPrel","activation"
"11","CDC42","ACTB","PPrel","activation"
"12","CDC42","ACTB","PPrel","indirect effect"
"13","CDC42","ACTG1","PPrel","activation"
"14","CDC42","ACTG1","PPrel","indirect effect"
"15","WASL","ARPC5","PPrel","activation"
"16","WASL","ARPC4","PPrel","activation"
"17","WASL","ARPC3","PPrel","activation"
"18","WASL","ARPC1B","PPrel","activation"
"19","WASL","ACTR3","PPrel","activation"
"20","WASL","ACTR2","PPrel","activation"
"21","WASL","ARPC2","PPrel","activation"
"22","WASL","ARPC1A","PPrel","activation"
"23","WASL","ACTR3B","PPrel","activation"
"24","WASL","ACTR3C","PPrel","activation"
"25","WASL","ARPC5L","PPrel","activation"
"26","NCK1","WIPF2","PPrel","activation"
"27","NCK1","WIPF3","PPrel","activation"
"28","NCK1","WIPF1","PPrel","activation"
"29","NCK2","WIPF2","PPrel","activation"
"30","NCK2","WIPF3","PPrel","activation"
"31","NCK2","WIPF1","PPrel","activation"
"32","ARHGEF2","RHOA","PPrel","activation"
"33","RHOA","ROCK1","PPrel","activation"
"34","RHOA","ROCK2","PPrel","activation"
"35","RHOA","ACTB","PPrel","activation"
"36","RHOA","ACTB","PPrel","indirect effect"
"37","RHOA","ACTG1","PPrel","activation"
"38","RHOA","ACTG1","PPrel","indirect effect"
"39","TUBB3","ARHGEF2","PPrel","inhibition"
"40","TUBB4A","ARHGEF2","PPrel","inhibition"
"41","TUBB4B","ARHGEF2","PPrel","inhibition"
"42","LOC124908013","ARHGEF2","PPrel","inhibition"
"43","LOC124908015","ARHGEF2","PPrel","inhibition"
"44","LOC124908041","ARHGEF2","PPrel","inhibition"
"45","TUBB","ARHGEF2","PPrel","inhibition"
"46","TUBB8B","ARHGEF2","PPrel","inhibition"
"47","TUBB8","ARHGEF2","PPrel","inhibition"
"48","TUBB2B","ARHGEF2","PPrel","inhibition"
"49","TUBB2A","ARHGEF2","PPrel","inhibition"
"50","TUBB1","ARHGEF2","PPrel","inhibition"
"51","TUBB6","ARHGEF2","PPrel","inhibition"
"52","ARPC5","ACTB","PPrel","activation"
"53","ARPC5","ACTG1","PPrel","activation"
"54","ARPC4","ACTB","PPrel","activation"
