"","from","to","type","subtype"
"1","PRKCA","ARAF","PPrel","activation"
"2","PRKCA","RAF1","PPrel","activation"
"3","PRKCA","BRAF","PPrel","activation"
"4","PRKCB","ARAF","PPrel","activation"
"5","PRKCB","RAF1","PPrel","activation"
"6","PRKCB","BRAF","PPrel","activation"
"7","PRKCG","ARAF","PPrel","activation"
"8","PRKCG","RAF1","PPrel","activation"
"9","PRKCG","BRAF","PPrel","activation"
"10","AKT3","BAD","PPrel","inhibition"
"11","AKT3","BAD","PPrel","phosphorylation"
"12","AKT3","CASP9","PPrel","inhibition"
"13","AKT3","CASP9","PPrel","phosphorylation"
"14","AKT3","FOXO3","PPrel","inhibition"
"15","AKT3","FOXO3","PPrel","phosphorylation"
"16","AKT1","BAD","PPrel","inhibition"
"17","AKT1","BAD","PPrel","phosphorylation"
"18","AKT1","CASP9","PPrel","inhibition"
"19","AKT1","CASP9","PPrel","phosphorylation"
"20","AKT1","FOXO3","PPrel","inhibition"
"21","AKT1","FOXO3","PPrel","phosphorylation"
"22","AKT2","BAD","PPrel","inhibition"
"23","AKT2","BAD","PPrel","phosphorylation"
"24","AKT2","CASP9","PPrel","inhibition"
"25","AKT2","CASP9","PPrel","phosphorylation"
"26","AKT2","FOXO3","PPrel","inhibition"
"27","AKT2","FOXO3","PPrel","phosphorylation"
"28","PDPK1","AKT3","PPrel","activation"
"29","PDPK1","AKT3","PPrel","phosphorylation"
"30","PDPK1","AKT1","PPrel","activation"
"31","PDPK1","AKT1","PPrel","phosphorylation"
"32","PDPK1","AKT2","PPrel","activation"
"33","PDPK1","AKT2","PPrel","phosphorylation"
"34","CDK4","RB1","PPrel","activation"
"35","CDK4","RB1","PPrel","phosphorylation"
"36","CDK6","RB1","PPrel","activation"
"37","CDK6","RB1","PPrel","phosphorylation"
"38","CCND1","RB1","PPrel","activation"
"39","CCND1","RB1","PPrel","phosphorylation"
"40","E2F1","RB1","PPrel","dissociation"
"41","E2F2","RB1","PPrel","dissociation"
"42","E2F3","RB1","PPrel","dissociation"
"43","HRAS","ARAF","PPrel","activation"
"44","HRAS","RAF1","PPrel","activation"
"45","HRAS","BRAF","PPrel","activation"
"46","KRAS","RASSF1","PPrel","activation"
"47","KRAS","P3R3URF-PIK3R3","PPrel","activation"
"48","KRAS","PIK3CA","PPrel","activation"
"49","KRAS","PIK3CB","PPrel","activation"
"50","KRAS","PIK3CD","PPrel","activation"
"51","KRAS","PIK3R1","PPrel","activation"
"52","KRAS","PIK3R2","PPrel","activation"
"53","KRAS","PIK3R3","PPrel","activation"
"54","KRAS","ARAF","PPrel","activation"
"55","KRAS","RAF1","PPrel","activation"
"56","KRAS","BRAF","PPrel","activation"
"57","NRAS","ARAF","PPrel","activation"
"58","NRAS","RAF1","PPrel","activation"
"59","NRAS","BRAF","PPrel","activation"
"60","TGFA","EGFR","PPrel","activation"
"61","TGFA","ERBB2","PPrel","activation"
"62","EGFR","GRB2","PPrel","activation"
"63","EGFR","PIK3CA","PPrel","activation"
"64","EGFR","PIK3CB","PPrel","activation"
"65","EGFR","PIK3CD","PPrel","activation"
"66","EGFR","PLCG1","PPrel","activation"
"67","EGFR","PLCG1","PPrel","phosphorylation"
"68","EGFR","PLCG2","PPrel","activation"
"69","EGFR","PLCG2","PPrel","phosphorylation"
"70","ERBB2","GRB2","PPrel","activation"
"71","ERBB2","PIK3CA","PPrel","activation"
"72","ERBB2","PIK3CB","PPrel","activation"
"73","ERBB2","PIK3CD","PPrel","activation"
"74","ERBB2","PLCG1","PPrel","activation"
"75","ERBB2","PLCG1","PPrel","phosphorylation"
"76","ERBB2","PLCG2","PPrel","activation"
"77","ERBB2","PLCG2","PPrel","phosphorylation"
"78","EGF","EGFR","PPrel","activation"
"79","EGF","ERBB2","PPrel","activation"
"80","SOS1","HRAS","PPrel","activation"
"81","SOS1","KRAS","PPrel","activation"
"82","SOS1","NRAS","PPrel","activation"
"83","SOS2","HRAS","PPrel","activation"
"84","SOS2","KRAS","PPrel","activation"
"85","SOS2","NRAS","PPrel","activation"
"86","GRB2","SOS1","PPrel","activation"
"87","GRB2","SOS2","PPrel","activation"
"88","RASSF1","RASSF5","PPrel","binding/association"
"89","RASSF1","CCND1","PPrel","missing interaction"
"90","RASSF1","STK4","PPrel","missing interaction"
"91","RASSF5","STK4","PPrel","missing interaction"
"92","CDKN2A","CDK4","PPrel","missing interaction"
"93","CDKN2A","CDK6","PPrel","missing interaction"
"94","CDKN2A","CCND1","PPrel","missing interaction"
"95","MAPK1","CCND1","GErel","expression"
"96","MAPK3","CCND1","GErel","expression"
"97","MAP2K1","MAPK1","PPrel","activation"
"98","MAP2K1","MAPK1","PPrel","phosphorylation"
"99","MAP2K1","MAPK3","PPrel","activation"
"100","MAP2K1","MAPK3","PPrel","phosphorylation"
"101","MAP2K2","MAPK1","PPrel","activation"
"102","MAP2K2","MAPK1","PPrel","phosphorylation"
"103","MAP2K2","MAPK3","PPrel","activation"
"104","MAP2K2","MAPK3","PPrel","phosphorylation"
"105","ARAF","MAP2K1","PPrel","activation"
"106","ARAF","MAP2K1","PPrel","phosphorylation"
"107","ARAF","MAP2K2","PPrel","activation"
"108","ARAF","MAP2K2","PPrel","phosphorylation"
"109","RAF1","MAP2K1","PPrel","activation"
"110","RAF1","MAP2K1","PPrel","phosphorylation"
"111","RAF1","MAP2K2","PPrel","activation"
"112","RAF1","MAP2K2","PPrel","phosphorylation"
"113","BRAF","MAP2K1","PPrel","activation"
"114","BRAF","MAP2K1","PPrel","phosphorylation"
"115","BRAF","MAP2K2","PPrel","activation"
"116","BRAF","MAP2K2","PPrel","phosphorylation"
"117","ALK","PIK3CA","PPrel","activation"
"118","ALK","PIK3CB","PPrel","activation"
"119","ALK","PIK3CD","PPrel","activation"
"120","ALK","HRAS","PPrel","activation"
"121","ALK","HRAS","PPrel","indirect effect"
"122","ALK","KRAS","PPrel","activation"
"123","ALK","KRAS","PPrel","indirect effect"
"124","ALK","NRAS","PPrel","activation"
"125","ALK","NRAS","PPrel","indirect effect"
"126","ALK","JAK3","PPrel","activation"
"127","EML4","PIK3CA","PPrel","activation"
"128","EML4","PIK3CB","PPrel","activation"
"129","EML4","PIK3CD","PPrel","activation"
"130","EML4","HRAS","PPrel","activation"
"131","EML4","HRAS","PPrel","indirect effect"
"132","EML4","KRAS","PPrel","activation"
"133","EML4","KRAS","PPrel","indirect effect"
"134","EML4","NRAS","PPrel","activation"
"135","EML4","NRAS","PPrel","indirect effect"
"136","EML4","JAK3","PPrel","activation"
"137","JAK3","STAT3","PPrel","activation"
"138","JAK3","STAT3","PPrel","phosphorylation"
"139","JAK3","STAT5A","PPrel","activation"
"140","JAK3","STAT5A","PPrel","phosphorylation"
"141","JAK3","STAT5B","PPrel","activation"
"142","JAK3","STAT5B","PPrel","phosphorylation"
"143","TP53","CDKN1A","PPrel","missing interaction"
"144","TP53","GADD45G","PPrel","missing interaction"
"145","TP53","GADD45A","PPrel","missing interaction"
"146","TP53","GADD45B","PPrel","missing interaction"
"147","TP53","BAX","PPrel","missing interaction"
"148","TP53","BAK1","PPrel","missing interaction"
"149","TP53","DDB2","PPrel","missing interaction"
"150","TP53","POLK","PPrel","missing interaction"
"151","MET","GRB2","PPrel","activation"
"152","MET","PIK3CA","PPrel","activation"
"153","MET","PIK3CB","PPrel","activation"
"154","MET","PIK3CD","PPrel","activation"
"155","HGF","MET","PPrel","activation"
"156","KIF5A","HRAS","PPrel",NA
"157","KIF5A","KRAS","PPrel",NA
"158","KIF5A","NRAS","PPrel",NA
"159","KIF5B","HRAS","PPrel",NA
"160","KIF5B","KRAS","PPrel",NA
"161","KIF5B","NRAS","PPrel",NA
"162","KIF5C","HRAS","PPrel",NA
"163","KIF5C","KRAS","PPrel",NA
"164","KIF5C","NRAS","PPrel",NA
"165","RET","HRAS","PPrel",NA
"166","RET","KRAS","PPrel",NA
"167","RET","NRAS","PPrel",NA
