"","from","to","type","subtype"
"1","NFKBIA","NFKB1","PPrel","dissociation"
"2","NFKBIA","RELA","PPrel","dissociation"
"3","NFKBIB","NFKB1","PPrel","dissociation"
"4","NFKBIB","RELA","PPrel","dissociation"
"5","NFKBIE","NFKB1","PPrel","dissociation"
"6","NFKBIE","RELA","PPrel","dissociation"
"7","NFKB1","CD274","GErel","expression"
"8","NFKB1","NFKBIA","PPrel","dissociation"
"9","NFKB1","NFKBIB","PPrel","dissociation"
"10","NFKB1","NFKBIE","PPrel","dissociation"
"11","RELA","CD274","GErel","expression"
"12","RELA","NFKBIA","PPrel","dissociation"
"13","RELA","NFKBIB","PPrel","dissociation"
"14","RELA","NFKBIE","PPrel","dissociation"
"15","CHUK","NFKBIA","PPrel","activation"
"16","CHUK","NFKBIA","PPrel","phosphorylation"
"17","CHUK","NFKBIB","PPrel","activation"
"18","CHUK","NFKBIB","PPrel","phosphorylation"
"19","CHUK","NFKBIE","PPrel","activation"
"20","CHUK","NFKBIE","PPrel","phosphorylation"
"21","IKBKB","NFKBIA","PPrel","activation"
"22","IKBKB","NFKBIA","PPrel","phosphorylation"
"23","IKBKB","NFKBIB","PPrel","activation"
"24","IKBKB","NFKBIB","PPrel","phosphorylation"
"25","IKBKB","NFKBIE","PPrel","activation"
"26","IKBKB","NFKBIE","PPrel","phosphorylation"
"27","IKBKG","NFKBIA","PPrel","activation"
"28","IKBKG","NFKBIA","PPrel","phosphorylation"
"29","IKBKG","NFKBIB","PPrel","activation"
"30","IKBKG","NFKBIB","PPrel","phosphorylation"
"31","IKBKG","NFKBIE","PPrel","activation"
"32","IKBKG","NFKBIE","PPrel","phosphorylation"
"33","AKT3","JUN","PPrel","activation"
"34","AKT3","CHUK","PPrel","activation"
"35","AKT3","CHUK","PPrel","phosphorylation"
"36","AKT3","IKBKB","PPrel","activation"
"37","AKT3","IKBKB","PPrel","phosphorylation"
"38","AKT3","IKBKG","PPrel","activation"
"39","AKT3","IKBKG","PPrel","phosphorylation"
"40","AKT3","MTOR","PPrel","activation"
"41","AKT3","MTOR","PPrel","indirect effect"
"42","AKT1","JUN","PPrel","activation"
"43","AKT1","CHUK","PPrel","activation"
"44","AKT1","CHUK","PPrel","phosphorylation"
"45","AKT1","IKBKB","PPrel","activation"
"46","AKT1","IKBKB","PPrel","phosphorylation"
"47","AKT1","IKBKG","PPrel","activation"
"48","AKT1","IKBKG","PPrel","phosphorylation"
"49","AKT1","MTOR","PPrel","activation"
"50","AKT1","MTOR","PPrel","indirect effect"
"51","AKT2","JUN","PPrel","activation"
"52","AKT2","CHUK","PPrel","activation"
"53","AKT2","CHUK","PPrel","phosphorylation"
"54","AKT2","IKBKB","PPrel","activation"
"55","AKT2","IKBKB","PPrel","phosphorylation"
"56","AKT2","IKBKG","PPrel","activation"
"57","AKT2","IKBKG","PPrel","phosphorylation"
"58","AKT2","MTOR","PPrel","activation"
"59","AKT2","MTOR","PPrel","indirect effect"
"60","RASGRP1","HRAS","PPrel","activation"
"61","RASGRP1","KRAS","PPrel","activation"
"62","RASGRP1","NRAS","PPrel","activation"
"63","HRAS","RAF1","PPrel","activation"
"64","KRAS","RAF1","PPrel","activation"
"65","NRAS","RAF1","PPrel","activation"
"66","FOS","CD274","GErel","expression"
"67","JUN","FOS","PPrel","activation"
"68","JUN","JUN","PPrel","activation"
"69","JUN","CD274","GErel","expression"
"70","NFATC1","CD274","GErel","expression"
"71","NFATC2","CD274","GErel","expression"
"72","NFATC3","CD274","GErel","expression"
"73","PPP3CA","NFATC1","PPrel","activation"
"74","PPP3CA","NFATC1","PPrel","dephosphorylation"
"75","PPP3CA","NFATC2","PPrel","activation"
"76","PPP3CA","NFATC2","PPrel","dephosphorylation"
"77","PPP3CA","NFATC3","PPrel","activation"
"78","PPP3CA","NFATC3","PPrel","dephosphorylation"
"79","PPP3CB","NFATC1","PPrel","activation"
"80","PPP3CB","NFATC1","PPrel","dephosphorylation"
"81","PPP3CB","NFATC2","PPrel","activation"
"82","PPP3CB","NFATC2","PPrel","dephosphorylation"
"83","PPP3CB","NFATC3","PPrel","activation"
"84","PPP3CB","NFATC3","PPrel","dephosphorylation"
"85","PPP3CC","NFATC1","PPrel","activation"
"86","PPP3CC","NFATC1","PPrel","dephosphorylation"
"87","PPP3CC","NFATC2","PPrel","activation"
"88","PPP3CC","NFATC2","PPrel","dephosphorylation"
"89","PPP3CC","NFATC3","PPrel","activation"
"90","PPP3CC","NFATC3","PPrel","dephosphorylation"
"91","PPP3R1","NFATC1","PPrel","activation"
"92","PPP3R1","NFATC1","PPrel","dephosphorylation"
