"","from","to","type","subtype"
"1","DVL1","GSK3B","PPrel","inhibition"
"2","DVL2","GSK3B","PPrel","inhibition"
"3","DVL3","GSK3B","PPrel","inhibition"
"4","MITF","TYR","GErel","expression"
"5","MITF","TYRP1","GErel","expression"
"6","MITF","DCT","GErel","expression"
"7","PRKACA","CREBBP","PPrel","activation"
"8","PRKACA","CREBBP","PPrel","phosphorylation"
"9","PRKACA","EP300","PPrel","activation"
"10","PRKACA","EP300","PPrel","phosphorylation"
"11","PRKACA","CREB3","PPrel","activation"
"12","PRKACA","CREB3","PPrel","phosphorylation"
"13","PRKACA","CREB1","PPrel","activation"
"14","PRKACA","CREB1","PPrel","phosphorylation"
"15","PRKACA","CREB3L4","PPrel","activation"
"16","PRKACA","CREB3L4","PPrel","phosphorylation"
"17","PRKACA","CREB3L2","PPrel","activation"
"18","PRKACA","CREB3L2","PPrel","phosphorylation"
"19","PRKACA","CREB3L3","PPrel","activation"
"20","PRKACA","CREB3L3","PPrel","phosphorylation"
"21","PRKACA","CREB3L1","PPrel","activation"
"22","PRKACA","CREB3L1","PPrel","phosphorylation"
"23","PRKACB","CREBBP","PPrel","activation"
"24","PRKACB","CREBBP","PPrel","phosphorylation"
"25","PRKACB","EP300","PPrel","activation"
"26","PRKACB","EP300","PPrel","phosphorylation"
"27","PRKACB","CREB3","PPrel","activation"
"28","PRKACB","CREB3","PPrel","phosphorylation"
"29","PRKACB","CREB1","PPrel","activation"
"30","PRKACB","CREB1","PPrel","phosphorylation"
"31","PRKACB","CREB3L4","PPrel","activation"
"32","PRKACB","CREB3L4","PPrel","phosphorylation"
"33","PRKACB","CREB3L2","PPrel","activation"
"34","PRKACB","CREB3L2","PPrel","phosphorylation"
"35","PRKACB","CREB3L3","PPrel","activation"
"36","PRKACB","CREB3L3","PPrel","phosphorylation"
"37","PRKACB","CREB3L1","PPrel","activation"
"38","PRKACB","CREB3L1","PPrel","phosphorylation"
"39","PRKACG","CREBBP","PPrel","activation"
"40","PRKACG","CREBBP","PPrel","phosphorylation"
"41","PRKACG","EP300","PPrel","activation"
"42","PRKACG","EP300","PPrel","phosphorylation"
"43","PRKACG","CREB3","PPrel","activation"
"44","PRKACG","CREB3","PPrel","phosphorylation"
"45","PRKACG","CREB1","PPrel","activation"
"46","PRKACG","CREB1","PPrel","phosphorylation"
"47","PRKACG","CREB3L4","PPrel","activation"
"48","PRKACG","CREB3L4","PPrel","phosphorylation"
"49","PRKACG","CREB3L2","PPrel","activation"
"50","PRKACG","CREB3L2","PPrel","phosphorylation"
"51","PRKACG","CREB3L3","PPrel","activation"
"52","PRKACG","CREB3L3","PPrel","phosphorylation"
"53","PRKACG","CREB3L1","PPrel","activation"
"54","PRKACG","CREB3L1","PPrel","phosphorylation"
"55","CALML6","CAMK2A","PPrel","activation"
"56","CALML6","CAMK2B","PPrel","activation"
"57","CALML6","CAMK2D","PPrel","activation"
"58","CALML6","CAMK2G","PPrel","activation"
"59","CALML5","CAMK2A","PPrel","activation"
"60","CALML5","CAMK2B","PPrel","activation"
"61","CALML5","CAMK2D","PPrel","activation"
"62","CALML5","CAMK2G","PPrel","activation"
"63","CALM1","CAMK2A","PPrel","activation"
"64","CALM1","CAMK2B","PPrel","activation"
"65","CALM1","CAMK2D","PPrel","activation"
"66","CALM1","CAMK2G","PPrel","activation"
"67","CALM2","CAMK2A","PPrel","activation"
"68","CALM2","CAMK2B","PPrel","activation"
"69","CALM2","CAMK2D","PPrel","activation"
"70","CALM2","CAMK2G","PPrel","activation"
"71","CALM3","CAMK2A","PPrel","activation"
"72","CALM3","CAMK2B","PPrel","activation"
"73","CALM3","CAMK2D","PPrel","activation"
"74","CALM3","CAMK2G","PPrel","activation"
"75","CALML3","CAMK2A","PPrel","activation"
"76","CALML3","CAMK2B","PPrel","activation"
"77","CALML3","CAMK2D","PPrel","activation"
"78","CALML3","CAMK2G","PPrel","activation"
"79","CALML4","CAMK2A","PPrel","activation"
"80","CALML4","CAMK2B","PPrel","activation"
"81","CALML4","CAMK2D","PPrel","activation"
"82","CALML4","CAMK2G","PPrel","activation"
"83","GNAI1","PLCB1","PPrel","activation"
"84","GNAI1","PLCB2","PPrel","activation"
"85","GNAI1","PLCB3","PPrel","activation"
"86","GNAI1","PLCB4","PPrel","activation"
"87","GNAI2","PLCB1","PPrel","activation"
"88","GNAI2","PLCB2","PPrel","activation"
"89","GNAI2","PLCB3","PPrel","activation"
"90","GNAI2","PLCB4","PPrel","activation"
"91","GNAI3","PLCB1","PPrel","activation"
"92","GNAI3","PLCB2","PPrel","activation"
"93","GNAI3","PLCB3","PPrel","activation"
"94","GNAI3","PLCB4","PPrel","activation"
"95","GNAO1","DVL1","PPrel","activation"
"96","GNAO1","DVL1","PPrel","phosphorylation"
"97","GNAO1","DVL2","PPrel","activation"
"98","GNAO1","DVL2","PPrel","phosphorylation"
"99","GNAO1","DVL3","PPrel","activation"
"100","GNAO1","DVL3","PPrel","phosphorylation"
"101","GNAO1","PLCB1","PPrel","activation"
"102","GNAO1","PLCB2","PPrel","activation"
"103","GNAO1","PLCB3","PPrel","activation"
"104","GNAO1","PLCB4","PPrel","activation"
"105","EDNRB","GNAI1","PPrel","activation"
"106","EDNRB","GNAI2","PPrel","activation"
"107","EDNRB","GNAI3","PPrel","activation"
