"","from","to","type","subtype"
"1","AVP","AVPR2","PPrel","activation"
"2","AVPR2","GNAS","PPrel","activation"
"3","GNAS","ADCY3","PPrel","activation"
"4","GNAS","ADCY6","PPrel","activation"
"5","GNAS","ADCY9","PPrel","activation"
"6","PRKACA","ARHGDIA","PPrel","activation"
"7","PRKACA","ARHGDIB","PPrel","activation"
"8","PRKACA","ARHGDIG","PPrel","activation"
"9","PRKACA","CREB3","PPrel","activation"
"10","PRKACA","CREB1","PPrel","activation"
"11","PRKACA","CREB3L4","PPrel","activation"
"12","PRKACA","CREB3L2","PPrel","activation"
"13","PRKACA","CREB3L3","PPrel","activation"
"14","PRKACA","CREB3L1","PPrel","activation"
"15","PRKACA","CREB5","PPrel","activation"
"16","PRKACA","AQP2","PPrel","activation"
"17","PRKACA","AQP2","PPrel","phosphorylation"
"18","PRKACB","ARHGDIA","PPrel","activation"
"19","PRKACB","ARHGDIB","PPrel","activation"
"20","PRKACB","ARHGDIG","PPrel","activation"
"21","PRKACB","CREB3","PPrel","activation"
"22","PRKACB","CREB1","PPrel","activation"
"23","PRKACB","CREB3L4","PPrel","activation"
"24","PRKACB","CREB3L2","PPrel","activation"
"25","PRKACB","CREB3L3","PPrel","activation"
"26","PRKACB","CREB3L1","PPrel","activation"
"27","PRKACB","CREB5","PPrel","activation"
"28","PRKACB","AQP2","PPrel","activation"
"29","PRKACB","AQP2","PPrel","phosphorylation"
"30","PRKACG","ARHGDIA","PPrel","activation"
"31","PRKACG","ARHGDIB","PPrel","activation"
"32","PRKACG","ARHGDIG","PPrel","activation"
"33","PRKACG","CREB3","PPrel","activation"
"34","PRKACG","CREB1","PPrel","activation"
"35","PRKACG","CREB3L4","PPrel","activation"
"36","PRKACG","CREB3L2","PPrel","activation"
"37","PRKACG","CREB3L3","PPrel","activation"
"38","PRKACG","CREB3L1","PPrel","activation"
"39","PRKACG","CREB5","PPrel","activation"
"40","PRKACG","AQP2","PPrel","activation"
"41","PRKACG","AQP2","PPrel","phosphorylation"
"42","CREB3","AQP2","GErel","expression"
"43","CREB1","AQP2","GErel","expression"
"44","CREB3L4","AQP2","GErel","expression"
"45","CREB3L2","AQP2","GErel","expression"
"46","CREB3L3","AQP2","GErel","expression"
"47","CREB3L1","AQP2","GErel","expression"
"48","CREB5","AQP2","GErel","expression"
"49","VAMP2","STX4","PPrel","binding/association"
