"","from","to","type","subtype"
"1","CDC42","MAPK14","PPrel","activation"
"2","CDC42","MAPK11","PPrel","activation"
"3","CDC42","MAPK13","PPrel","activation"
"4","CDC42","MAPK12","PPrel","activation"
"5","KDR","SH2D2A","PPrel","activation"
"6","KDR","PLCG1","PPrel","activation"
"7","KDR","PLCG2","PPrel","activation"
"8","KDR","SHC2","PPrel","activation"
"9","KDR","PTK2","PPrel","activation"
"10","KDR","PXN","PPrel","activation"
"11","KDR","CDC42","PPrel","activation"
"12","KDR","P3R3URF-PIK3R3","PPrel","activation"
"13","KDR","PIK3CA","PPrel","activation"
"14","KDR","PIK3CB","PPrel","activation"
"15","KDR","PIK3CD","PPrel","activation"
"16","KDR","PIK3R1","PPrel","activation"
"17","KDR","PIK3R2","PPrel","activation"
"18","KDR","PIK3R3","PPrel","activation"
"19","KDR","SRC","PPrel","activation"
"20","PLCG1","PPP3CA","PPrel","compound"
"21","PLCG1","PPP3CA","PPrel","activation"
"22","PLCG1","PPP3CB","PPrel","compound"
"23","PLCG1","PPP3CB","PPrel","activation"
"24","PLCG1","PPP3CC","PPrel","compound"
"25","PLCG1","PPP3CC","PPrel","activation"
"26","PLCG1","PPP3R1","PPrel","compound"
"27","PLCG1","PPP3R1","PPrel","activation"
"28","PLCG1","PPP3R2","PPrel","compound"
"29","PLCG1","PPP3R2","PPrel","activation"
"30","PLCG1","PRKCA","PPrel","compound"
"31","PLCG1","PRKCA","PPrel","activation"
"32","PLCG1","PRKCB","PPrel","compound"
"33","PLCG1","PRKCB","PPrel","activation"
"34","PLCG1","PRKCG","PPrel","compound"
"35","PLCG1","PRKCG","PPrel","activation"
"36","PLCG1","PLA2G4B","PPrel","compound"
"37","PLCG1","PLA2G4B","PPrel","activation"
"38","PLCG1","PLA2G4E","PPrel","compound"
"39","PLCG1","PLA2G4E","PPrel","activation"
"40","PLCG1","PLA2G4F","PPrel","compound"
"41","PLCG1","PLA2G4F","PPrel","activation"
"42","PLCG1","PLA2G4D","PPrel","compound"
"43","PLCG1","PLA2G4D","PPrel","activation"
"44","PLCG1","PLA2G4A","PPrel","compound"
"45","PLCG1","PLA2G4A","PPrel","activation"
"46","PLCG1","PLA2G4C","PPrel","compound"
"47","PLCG1","PLA2G4C","PPrel","activation"
"48","PLCG1","JMJD7-PLA2G4B","PPrel","compound"
"49","PLCG1","JMJD7-PLA2G4B","PPrel","activation"
"50","PLCG1","NOS3","PPrel","compound"
"51","PLCG1","NOS3","PPrel","activation"
"52","PLCG1","SH2D2A","PPrel","binding/association"
"53","PLCG2","PPP3CA","PPrel","compound"
"54","PLCG2","PPP3CA","PPrel","activation"
"55","PLCG2","PPP3CB","PPrel","compound"
"56","PLCG2","PPP3CB","PPrel","activation"
"57","PLCG2","PPP3CC","PPrel","compound"
"58","PLCG2","PPP3CC","PPrel","activation"
"59","PLCG2","PPP3R1","PPrel","compound"
"60","PLCG2","PPP3R1","PPrel","activation"
"61","PLCG2","PPP3R2","PPrel","compound"
"62","PLCG2","PPP3R2","PPrel","activation"
"63","PLCG2","PRKCA","PPrel","compound"
"64","PLCG2","PRKCA","PPrel","activation"
"65","PLCG2","PRKCB","PPrel","compound"
"66","PLCG2","PRKCB","PPrel","activation"
"67","PLCG2","PRKCG","PPrel","compound"
"68","PLCG2","PRKCG","PPrel","activation"
"69","PLCG2","PLA2G4B","PPrel","compound"
"70","PLCG2","PLA2G4B","PPrel","activation"
"71","PLCG2","PLA2G4E","PPrel","compound"
"72","PLCG2","PLA2G4E","PPrel","activation"
"73","PLCG2","PLA2G4F","PPrel","compound"
"74","PLCG2","PLA2G4F","PPrel","activation"
"75","PLCG2","PLA2G4D","PPrel","compound"
"76","PLCG2","PLA2G4D","PPrel","activation"
"77","PLCG2","PLA2G4A","PPrel","compound"
"78","PLCG2","PLA2G4A","PPrel","activation"
"79","PLCG2","PLA2G4C","PPrel","compound"
"80","PLCG2","PLA2G4C","PPrel","activation"
"81","PLCG2","JMJD7-PLA2G4B","PPrel","compound"
"82","PLCG2","JMJD7-PLA2G4B","PPrel","activation"
"83","PLCG2","NOS3","PPrel","compound"
"84","PLCG2","NOS3","PPrel","activation"
"85","PLCG2","SH2D2A","PPrel","binding/association"
"86","SPHK2","HRAS","PPrel","indirect effect"
"87","SPHK2","KRAS","PPrel","indirect effect"
"88","SPHK2","NRAS","PPrel","indirect effect"
"89","SPHK1","HRAS","PPrel","indirect effect"
"90","SPHK1","KRAS","PPrel","indirect effect"
"91","SPHK1","NRAS","PPrel","indirect effect"
"92","MAPKAPK3","HSPB1","PPrel","activation"
"93","MAPKAPK3","HSPB1","PPrel","phosphorylation"
"94","MAPKAPK2","HSPB1","PPrel","activation"
"95","MAPKAPK2","HSPB1","PPrel","phosphorylation"
"96","PPP3CA","NFATC2","PPrel","activation"
"97","PPP3CA","NFATC2","PPrel","dephosphorylation"
"98","PPP3CB","NFATC2","PPrel","activation"
"99","PPP3CB","NFATC2","PPrel","dephosphorylation"
"100","PPP3CC","NFATC2","PPrel","activation"
"101","PPP3CC","NFATC2","PPrel","dephosphorylation"
"102","PPP3R1","NFATC2","PPrel","activation"
"103","PPP3R1","NFATC2","PPrel","dephosphorylation"
"104","PPP3R2","NFATC2","PPrel","activation"
"105","PPP3R2","NFATC2","PPrel","dephosphorylation"
"106","AKT3","NOS3","PPrel","activation"
"107","AKT3","NOS3","PPrel","phosphorylation"
"108","AKT3","CASP9","PPrel","inhibition"
"109","AKT3","CASP9","PPrel","phosphorylation"
"110","AKT3","BAD","PPrel","inhibition"
"111","AKT3","BAD","PPrel","phosphorylation"
"112","AKT1","NOS3","PPrel","activation"
"113","AKT1","NOS3","PPrel","phosphorylation"
"114","AKT1","CASP9","PPrel","inhibition"
"115","AKT1","CASP9","PPrel","phosphorylation"
"116","AKT1","BAD","PPrel","inhibition"
"117","AKT1","BAD","PPrel","phosphorylation"
"118","AKT2","NOS3","PPrel","activation"
"119","AKT2","NOS3","PPrel","phosphorylation"
"120","AKT2","CASP9","PPrel","inhibition"
"121","AKT2","CASP9","PPrel","phosphorylation"
"122","AKT2","BAD","PPrel","inhibition"
"123","AKT2","BAD","PPrel","phosphorylation"
"124","P3R3URF-PIK3R3","RAC1","PPrel","compound"
"125","P3R3URF-PIK3R3","RAC1","PPrel","activation"
"126","P3R3URF-PIK3R3","RAC2","PPrel","compound"
"127","P3R3URF-PIK3R3","RAC2","PPrel","activation"
"128","P3R3URF-PIK3R3","RAC3","PPrel","compound"
"129","P3R3URF-PIK3R3","RAC3","PPrel","activation"
"130","P3R3URF-PIK3R3","AKT3","PPrel","compound"
"131","P3R3URF-PIK3R3","AKT3","PPrel","activation"
"132","P3R3URF-PIK3R3","AKT1","PPrel","compound"
"133","P3R3URF-PIK3R3","AKT1","PPrel","activation"
"134","P3R3URF-PIK3R3","AKT2","PPrel","compound"
"135","P3R3URF-PIK3R3","AKT2","PPrel","activation"
"136","PIK3CA","RAC1","PPrel","compound"
"137","PIK3CA","RAC1","PPrel","activation"
"138","PIK3CA","RAC2","PPrel","compound"
"139","PIK3CA","RAC2","PPrel","activation"
"140","PIK3CA","RAC3","PPrel","compound"
"141","PIK3CA","RAC3","PPrel","activation"
"142","PIK3CA","AKT3","PPrel","compound"
"143","PIK3CA","AKT3","PPrel","activation"
"144","PIK3CA","AKT1","PPrel","compound"
"145","PIK3CA","AKT1","PPrel","activation"
"146","PIK3CA","AKT2","PPrel","compound"
"147","PIK3CA","AKT2","PPrel","activation"
"148","PIK3CB","RAC1","PPrel","compound"
"149","PIK3CB","RAC1","PPrel","activation"
"150","PIK3CB","RAC2","PPrel","compound"
"151","PIK3CB","RAC2","PPrel","activation"
"152","PIK3CB","RAC3","PPrel","compound"
"153","PIK3CB","RAC3","PPrel","activation"
"154","PIK3CB","AKT3","PPrel","compound"
"155","PIK3CB","AKT3","PPrel","activation"
"156","PIK3CB","AKT1","PPrel","compound"
"157","PIK3CB","AKT1","PPrel","activation"
"158","PIK3CB","AKT2","PPrel","compound"
"159","PIK3CB","AKT2","PPrel","activation"
"160","PIK3CD","RAC1","PPrel","compound"
"161","PIK3CD","RAC1","PPrel","activation"
"162","PIK3CD","RAC2","PPrel","compound"
"163","PIK3CD","RAC2","PPrel","activation"
"164","PIK3CD","RAC3","PPrel","compound"
"165","PIK3CD","RAC3","PPrel","activation"
"166","PIK3CD","AKT3","PPrel","compound"
"167","PIK3CD","AKT3","PPrel","activation"
"168","PIK3CD","AKT1","PPrel","compound"
"169","PIK3CD","AKT1","PPrel","activation"
"170","PIK3CD","AKT2","PPrel","compound"
"171","PIK3CD","AKT2","PPrel","activation"
"172","PIK3R1","RAC1","PPrel","compound"
"173","PIK3R1","RAC1","PPrel","activation"
"174","PIK3R1","RAC2","PPrel","compound"
"175","PIK3R1","RAC2","PPrel","activation"
"176","PIK3R1","RAC3","PPrel","compound"
"177","PIK3R1","RAC3","PPrel","activation"
"178","PIK3R1","AKT3","PPrel","compound"
"179","PIK3R1","AKT3","PPrel","activation"
"180","PIK3R1","AKT1","PPrel","compound"
"181","PIK3R1","AKT1","PPrel","activation"
"182","PIK3R1","AKT2","PPrel","compound"
"183","PIK3R1","AKT2","PPrel","activation"
"184","PIK3R2","RAC1","PPrel","compound"
"185","PIK3R2","RAC1","PPrel","activation"
"186","PIK3R2","RAC2","PPrel","compound"
"187","PIK3R2","RAC2","PPrel","activation"
"188","PIK3R2","RAC3","PPrel","compound"
"189","PIK3R2","RAC3","PPrel","activation"
"190","PIK3R2","AKT3","PPrel","compound"
"191","PIK3R2","AKT3","PPrel","activation"
"192","PIK3R2","AKT1","PPrel","compound"
"193","PIK3R2","AKT1","PPrel","activation"
"194","PIK3R2","AKT2","PPrel","compound"
"195","PIK3R2","AKT2","PPrel","activation"
"196","PIK3R3","RAC1","PPrel","compound"
"197","PIK3R3","RAC1","PPrel","activation"
"198","PIK3R3","RAC2","PPrel","compound"
"199","PIK3R3","RAC2","PPrel","activation"
"200","PIK3R3","RAC3","PPrel","compound"
"201","PIK3R3","RAC3","PPrel","activation"
"202","PIK3R3","AKT3","PPrel","compound"
"203","PIK3R3","AKT3","PPrel","activation"
"204","PIK3R3","AKT1","PPrel","compound"
"205","PIK3R3","AKT1","PPrel","activation"
"206","PIK3R3","AKT2","PPrel","compound"
"207","PIK3R3","AKT2","PPrel","activation"
"208","NFATC2","PTGS2","GErel","expression"
"209","PRKCA","RAF1","PPrel","activation"
"210","PRKCA","SPHK2","PPrel","activation"
"211","PRKCA","SPHK2","PPrel","phosphorylation"
"212","PRKCA","SPHK1","PPrel","activation"
"213","PRKCA","SPHK1","PPrel","phosphorylation"
"214","PRKCB","RAF1","PPrel","activation"
"215","PRKCB","SPHK2","PPrel","activation"
"216","PRKCB","SPHK2","PPrel","phosphorylation"
"217","PRKCB","SPHK1","PPrel","activation"
"218","PRKCB","SPHK1","PPrel","phosphorylation"
"219","PRKCG","RAF1","PPrel","activation"
"220","PRKCG","SPHK2","PPrel","activation"
"221","PRKCG","SPHK2","PPrel","phosphorylation"
"222","PRKCG","SPHK1","PPrel","activation"
"223","PRKCG","SPHK1","PPrel","phosphorylation"
"224","MAPK14","MAPKAPK3","PPrel","activation"
"225","MAPK14","MAPKAPK3","PPrel","phosphorylation"
"226","MAPK14","MAPKAPK2","PPrel","activation"
"227","MAPK14","MAPKAPK2","PPrel","phosphorylation"
"228","MAPK11","MAPKAPK3","PPrel","activation"
"229","MAPK11","MAPKAPK3","PPrel","phosphorylation"
"230","MAPK11","MAPKAPK2","PPrel","activation"
"231","MAPK11","MAPKAPK2","PPrel","phosphorylation"
"232","MAPK13","MAPKAPK3","PPrel","activation"
"233","MAPK13","MAPKAPK3","PPrel","phosphorylation"
"234","MAPK13","MAPKAPK2","PPrel","activation"
"235","MAPK13","MAPKAPK2","PPrel","phosphorylation"
"236","MAPK12","MAPKAPK3","PPrel","activation"
"237","MAPK12","MAPKAPK3","PPrel","phosphorylation"
"238","MAPK12","MAPKAPK2","PPrel","activation"
"239","MAPK12","MAPKAPK2","PPrel","phosphorylation"
"240","SRC","P3R3URF-PIK3R3","PPrel","activation"
