"","from","to","type","subtype"
"1","ICAM1","ITGAL","PPrel","binding/association"
"2","ICAM1","ITGB2","PPrel","binding/association"
"3","ICAM1","HRAS","PPrel","activation"
"4","ICAM1","KRAS","PPrel","activation"
"5","ICAM1","NRAS","PPrel","activation"
"6","ITGAL","ICAM1","PPrel","binding/association"
"7","ITGB2","ICAM1","PPrel","binding/association"
"8","NFATC1","IL2","GErel","expression"
"9","NFATC2","IL2","GErel","expression"
"10","NFATC3","IL2","GErel","expression"
"11","NFATC4","IL2","GErel","expression"
"12","PPP3CA","NFATC1","PPrel","activation"
"13","PPP3CA","NFATC1","PPrel","dephosphorylation"
"14","PPP3CA","NFATC2","PPrel","activation"
"15","PPP3CA","NFATC2","PPrel","dephosphorylation"
"16","PPP3CA","NFATC3","PPrel","activation"
"17","PPP3CA","NFATC3","PPrel","dephosphorylation"
"18","PPP3CA","NFATC4","PPrel","activation"
"19","PPP3CA","NFATC4","PPrel","dephosphorylation"
"20","PPP3CB","NFATC1","PPrel","activation"
"21","PPP3CB","NFATC1","PPrel","dephosphorylation"
"22","PPP3CB","NFATC2","PPrel","activation"
"23","PPP3CB","NFATC2","PPrel","dephosphorylation"
"24","PPP3CB","NFATC3","PPrel","activation"
"25","PPP3CB","NFATC3","PPrel","dephosphorylation"
"26","PPP3CB","NFATC4","PPrel","activation"
"27","PPP3CB","NFATC4","PPrel","dephosphorylation"
"28","PPP3CC","NFATC1","PPrel","activation"
"29","PPP3CC","NFATC1","PPrel","dephosphorylation"
"30","PPP3CC","NFATC2","PPrel","activation"
"31","PPP3CC","NFATC2","PPrel","dephosphorylation"
"32","PPP3CC","NFATC3","PPrel","activation"
"33","PPP3CC","NFATC3","PPrel","dephosphorylation"
"34","PPP3CC","NFATC4","PPrel","activation"
"35","PPP3CC","NFATC4","PPrel","dephosphorylation"
"36","PPP3R1","NFATC1","PPrel","activation"
"37","PPP3R1","NFATC1","PPrel","dephosphorylation"
"38","PPP3R1","NFATC2","PPrel","activation"
"39","PPP3R1","NFATC2","PPrel","dephosphorylation"
"40","PPP3R1","NFATC3","PPrel","activation"
"41","PPP3R1","NFATC3","PPrel","dephosphorylation"
"42","PPP3R1","NFATC4","PPrel","activation"
"43","PPP3R1","NFATC4","PPrel","dephosphorylation"
"44","PPP3R2","NFATC1","PPrel","activation"
"45","PPP3R2","NFATC1","PPrel","dephosphorylation"
"46","PPP3R2","NFATC2","PPrel","activation"
"47","PPP3R2","NFATC2","PPrel","dephosphorylation"
"48","PPP3R2","NFATC3","PPrel","activation"
"49","PPP3R2","NFATC3","PPrel","dephosphorylation"
"50","PPP3R2","NFATC4","PPrel","activation"
"51","PPP3R2","NFATC4","PPrel","dephosphorylation"
"52","IL2RB","JAK1","PPrel","activation"
"53","IL2RB","JAK3","PPrel","activation"
"54","IL2RG","JAK1","PPrel","activation"
"55","IL2RG","JAK3","PPrel","activation"
"56","JAK1","STAT5A","PPrel","activation"
"57","JAK1","STAT5A","PPrel","phosphorylation"
"58","JAK1","STAT5B","PPrel","activation"
"59","JAK1","STAT5B","PPrel","phosphorylation"
"60","JAK3","STAT5A","PPrel","activation"
"61","JAK3","STAT5A","PPrel","phosphorylation"
"62","JAK3","STAT5B","PPrel","activation"
"63","JAK3","STAT5B","PPrel","phosphorylation"
"64","STAT5A","IL2","GErel","expression"
"65","STAT5B","IL2","GErel","expression"
"66","MYC","CCND2","GErel","expression"
"67","MYC","TERT","GErel","expression"
"68","CCND2","RB1","PPrel","activation"
"69","CCND2","RB1","PPrel","phosphorylation"
"70","FDPS","HRAS","PPrel","activation"
"71","FDPS","HRAS","PPrel","indirect effect"
"72","FDPS","KRAS","PPrel","activation"
"73","FDPS","KRAS","PPrel","indirect effect"
"74","FDPS","NRAS","PPrel","activation"
"75","FDPS","NRAS","PPrel","indirect effect"
"76","HRAS","MAP2K1","PPrel","activation"
"77","HRAS","MAP2K2","PPrel","activation"
"78","KRAS","MAP2K1","PPrel","activation"
"79","KRAS","MAP2K2","PPrel","activation"
"80","NRAS","MAP2K1","PPrel","activation"
"81","NRAS","MAP2K2","PPrel","activation"
"82","PRKACA","CREB3","PPrel","activation"
"83","PRKACA","CREB3","PPrel","phosphorylation"
"84","PRKACA","CREB1","PPrel","activation"
"85","PRKACA","CREB1","PPrel","phosphorylation"
"86","PRKACA","ATF2","PPrel","activation"
"87","PRKACA","ATF2","PPrel","phosphorylation"
"88","PRKACA","ATF6B","PPrel","activation"
"89","PRKACA","ATF6B","PPrel","phosphorylation"
"90","PRKACA","CREB3L4","PPrel","activation"
"91","PRKACA","CREB3L4","PPrel","phosphorylation"
"92","PRKACA","ATF4","PPrel","activation"
"93","PRKACA","ATF4","PPrel","phosphorylation"
"94","PRKACA","CREB3L2","PPrel","activation"
"95","PRKACA","CREB3L2","PPrel","phosphorylation"
"96","PRKACA","CREB3L3","PPrel","activation"
"97","PRKACA","CREB3L3","PPrel","phosphorylation"
"98","PRKACA","CREB3L1","PPrel","activation"
"99","PRKACA","CREB3L1","PPrel","phosphorylation"
"100","PRKACA","CREB5","PPrel","activation"
"101","PRKACA","CREB5","PPrel","phosphorylation"
"102","PRKACB","CREB3","PPrel","activation"
"103","PRKACB","CREB3","PPrel","phosphorylation"
"104","PRKACB","CREB1","PPrel","activation"
"105","PRKACB","CREB1","PPrel","phosphorylation"
"106","PRKACB","ATF2","PPrel","activation"
"107","PRKACB","ATF2","PPrel","phosphorylation"
"108","PRKACB","ATF6B","PPrel","activation"
"109","PRKACB","ATF6B","PPrel","phosphorylation"
"110","PRKACB","CREB3L4","PPrel","activation"
"111","PRKACB","CREB3L4","PPrel","phosphorylation"
"112","PRKACB","ATF4","PPrel","activation"
"113","PRKACB","ATF4","PPrel","phosphorylation"
"114","PRKACB","CREB3L2","PPrel","activation"
"115","PRKACB","CREB3L2","PPrel","phosphorylation"
"116","PRKACB","CREB3L3","PPrel","activation"
"117","PRKACB","CREB3L3","PPrel","phosphorylation"
"118","PRKACB","CREB3L1","PPrel","activation"
"119","PRKACB","CREB3L1","PPrel","phosphorylation"
"120","PRKACB","CREB5","PPrel","activation"
"121","PRKACB","CREB5","PPrel","phosphorylation"
"122","PRKACG","CREB3","PPrel","activation"
"123","PRKACG","CREB3","PPrel","phosphorylation"
"124","PRKACG","CREB1","PPrel","activation"
"125","PRKACG","CREB1","PPrel","phosphorylation"
"126","PRKACG","ATF2","PPrel","activation"
"127","PRKACG","ATF2","PPrel","phosphorylation"
"128","PRKACG","ATF6B","PPrel","activation"
"129","PRKACG","ATF6B","PPrel","phosphorylation"
"130","PRKACG","CREB3L4","PPrel","activation"
"131","PRKACG","CREB3L4","PPrel","phosphorylation"
"132","PRKACG","ATF4","PPrel","activation"
"133","PRKACG","ATF4","PPrel","phosphorylation"
"134","PRKACG","CREB3L2","PPrel","activation"
"135","PRKACG","CREB3L2","PPrel","phosphorylation"
"136","PRKACG","CREB3L3","PPrel","activation"
"137","PRKACG","CREB3L3","PPrel","phosphorylation"
"138","PRKACG","CREB3L1","PPrel","activation"
"139","PRKACG","CREB3L1","PPrel","phosphorylation"
"140","PRKACG","CREB5","PPrel","activation"
"141","PRKACG","CREB5","PPrel","phosphorylation"
"142","CREB3","CCND1","GErel","expression"
"143","CREB1","CCND1","GErel","expression"
"144","ATF2","CCND1","GErel","expression"
"145","ATF6B","CCND1","GErel","expression"
"146","CREB3L4","CCND1","GErel","expression"
"147","ATF4","CCND1","GErel","expression"
"148","CREB3L2","CCND1","GErel","expression"
"149","CREB3L3","CCND1","GErel","expression"
"150","CREB3L1","CCND1","GErel","expression"
"151","CREB5","CCND1","GErel","expression"
"152","TGFB1","TGFBR1","PPrel","activation"
"153","TGFB1","TGFBR2","PPrel","activation"
"154","TGFB2","TGFBR1","PPrel","activation"
