"","from","to","type","subtype"
"1","P3R3URF-PIK3R3","SLC2A4","PPrel","indirect effect"
"2","P3R3URF-PIK3R3","MTOR","PPrel","indirect effect"
"3","P3R3URF-PIK3R3","PRKCZ","PPrel","indirect effect"
"4","PIK3CA","SLC2A4","PPrel","indirect effect"
"5","PIK3CA","MTOR","PPrel","indirect effect"
"6","PIK3CA","PRKCZ","PPrel","indirect effect"
"7","PIK3CB","SLC2A4","PPrel","indirect effect"
"8","PIK3CB","MTOR","PPrel","indirect effect"
"9","PIK3CB","PRKCZ","PPrel","indirect effect"
"10","PIK3CD","SLC2A4","PPrel","indirect effect"
"11","PIK3CD","MTOR","PPrel","indirect effect"
"12","PIK3CD","PRKCZ","PPrel","indirect effect"
"13","PIK3R1","SLC2A4","PPrel","indirect effect"
"14","PIK3R1","MTOR","PPrel","indirect effect"
"15","PIK3R1","PRKCZ","PPrel","indirect effect"
"16","PIK3R2","SLC2A4","PPrel","indirect effect"
"17","PIK3R2","MTOR","PPrel","indirect effect"
"18","PIK3R2","PRKCZ","PPrel","indirect effect"
"19","PIK3R3","SLC2A4","PPrel","indirect effect"
"20","PIK3R3","MTOR","PPrel","indirect effect"
"21","PIK3R3","PRKCZ","PPrel","indirect effect"
"22","IRS1","P3R3URF-PIK3R3","PPrel","activation"
"23","IRS1","PIK3CA","PPrel","activation"
"24","IRS1","PIK3CB","PPrel","activation"
"25","IRS1","PIK3CD","PPrel","activation"
"26","IRS1","PIK3R1","PPrel","activation"
"27","IRS1","PIK3R2","PPrel","activation"
"28","IRS1","PIK3R3","PPrel","activation"
"29","INSR","IRS1","PPrel","activation"
"30","INSR","IRS4","PPrel","activation"
"31","INSR","IRS2","PPrel","activation"
"32","INSR","MAPK1","PPrel","indirect effect"
"33","INSR","MAPK3","PPrel","indirect effect"
"34","INS","INSR","PPrel","activation"
"35","SOCS4","IRS1","PPrel","inhibition"
"36","SOCS4","IRS4","PPrel","inhibition"
"37","SOCS4","IRS2","PPrel","inhibition"
"38","SOCS4","INSR","PPrel","inhibition"
"39","SOCS1","IRS1","PPrel","inhibition"
"40","SOCS1","IRS4","PPrel","inhibition"
"41","SOCS1","IRS2","PPrel","inhibition"
"42","SOCS1","INSR","PPrel","inhibition"
"43","SOCS2","IRS1","PPrel","inhibition"
"44","SOCS2","IRS4","PPrel","inhibition"
"45","SOCS2","IRS2","PPrel","inhibition"
"46","SOCS2","INSR","PPrel","inhibition"
"47","SOCS3","IRS1","PPrel","inhibition"
"48","SOCS3","IRS4","PPrel","inhibition"
"49","SOCS3","IRS2","PPrel","inhibition"
"50","SOCS3","INSR","PPrel","inhibition"
"51","MAPK1","IRS1","PPrel","indirect effect"
"52","MAPK1","IRS4","PPrel","indirect effect"
"53","MAPK1","IRS2","PPrel","indirect effect"
"54","MAPK3","IRS1","PPrel","indirect effect"
"55","MAPK3","IRS4","PPrel","indirect effect"
"56","MAPK3","IRS2","PPrel","indirect effect"
"57","ADIPOQ","SLC2A4","PPrel","indirect effect"
"58","IKBKB","IRS1","PPrel","inhibition"
"59","IKBKB","IRS1","PPrel","phosphorylation"
"60","IKBKB","IRS4","PPrel","inhibition"
"61","IKBKB","IRS4","PPrel","phosphorylation"
"62","IKBKB","IRS2","PPrel","inhibition"
"63","IKBKB","IRS2","PPrel","phosphorylation"
"64","PRKCD","IRS1","PPrel","inhibition"
"65","PRKCD","IRS1","PPrel","phosphorylation"
"66","PRKCD","IRS4","PPrel","inhibition"
"67","PRKCD","IRS4","PPrel","phosphorylation"
"68","PRKCD","IRS2","PPrel","inhibition"
"69","PRKCD","IRS2","PPrel","phosphorylation"
"70","PRKCE","IRS1","PPrel","inhibition"
"71","PRKCE","IRS1","PPrel","phosphorylation"
"72","PRKCE","IRS4","PPrel","inhibition"
"73","PRKCE","IRS4","PPrel","phosphorylation"
"74","PRKCE","IRS2","PPrel","inhibition"
"75","PRKCE","IRS2","PPrel","phosphorylation"
"76","PDX1","INS","GErel","expression"
"77","IRS4","P3R3URF-PIK3R3","PPrel","activation"
"78","IRS4","PIK3CA","PPrel","activation"
"79","IRS4","PIK3CB","PPrel","activation"
"80","IRS4","PIK3CD","PPrel","activation"
"81","IRS4","PIK3R1","PPrel","activation"
"82","IRS4","PIK3R2","PPrel","activation"
"83","IRS4","PIK3R3","PPrel","activation"
"84","IRS2","P3R3URF-PIK3R3","PPrel","activation"
"85","IRS2","PIK3CA","PPrel","activation"
"86","IRS2","PIK3CB","PPrel","activation"
"87","IRS2","PIK3CD","PPrel","activation"
"88","IRS2","PIK3R1","PPrel","activation"
"89","IRS2","PIK3R2","PPrel","activation"
"90","IRS2","PIK3R3","PPrel","activation"
"91","MAPK8","IRS1","PPrel","inhibition"
"92","MAPK8","IRS1","PPrel","phosphorylation"
"93","MAPK8","IRS4","PPrel","inhibition"
"94","MAPK8","IRS4","PPrel","phosphorylation"
"95","MAPK8","IRS2","PPrel","inhibition"
"96","MAPK8","IRS2","PPrel","phosphorylation"
"97","MAPK9","IRS1","PPrel","inhibition"
"98","MAPK9","IRS1","PPrel","phosphorylation"
"99","MAPK9","IRS4","PPrel","inhibition"
"100","MAPK9","IRS4","PPrel","phosphorylation"
"101","MAPK9","IRS2","PPrel","inhibition"
"102","MAPK9","IRS2","PPrel","phosphorylation"
"103","MAPK10","IRS1","PPrel","inhibition"
"104","MAPK10","IRS1","PPrel","phosphorylation"
"105","MAPK10","IRS4","PPrel","inhibition"
"106","MAPK10","IRS4","PPrel","phosphorylation"
"107","MAPK10","IRS2","PPrel","inhibition"
"108","MAPK10","IRS2","PPrel","phosphorylation"
"109","PRKCZ","IRS1","PPrel","inhibition"
"110","PRKCZ","IRS1","PPrel","phosphorylation"
"111","PRKCZ","IRS4","PPrel","inhibition"
"112","PRKCZ","IRS4","PPrel","phosphorylation"
"113","PRKCZ","IRS2","PPrel","inhibition"
"114","PRKCZ","IRS2","PPrel","phosphorylation"
"115","TNF","IKBKB","PPrel","indirect effect"
"116","TNF","MAPK8","PPrel","indirect effect"
"117","TNF","MAPK9","PPrel","indirect effect"
"118","TNF","MAPK10","PPrel","indirect effect"
"119","TNF","MTOR","PPrel","indirect effect"
"120","CACNA1A","INS","PPrel","compound"
"121","CACNA1B","INS","PPrel","compound"
"122","CACNA1C","INS","PPrel","compound"
"123","CACNA1D","INS","PPrel","compound"
"124","CACNA1E","INS","PPrel","compound"
"125","CACNA1G","INS","PPrel","compound"
"126","GCK","PKLR","PPrel","indirect effect"
"127","GCK","PKM","PPrel","indirect effect"
"128","HK1","PKLR","PPrel","indirect effect"
"129","HK1","PKM","PPrel","indirect effect"
"130","HK2","PKLR","PPrel","indirect effect"
"131","HK2","PKM","PPrel","indirect effect"
"132","HK3","PKLR","PPrel","indirect effect"
"133","HK3","PKM","PPrel","indirect effect"
"134","HKDC1","PKLR","PPrel","indirect effect"
"135","HKDC1","PKM","PPrel","indirect effect"
"136","MTOR","IRS1","PPrel","inhibition"
"137","MTOR","IRS1","PPrel","phosphorylation"
"138","MTOR","IRS4","PPrel","inhibition"
"139","MTOR","IRS4","PPrel","phosphorylation"
"140","MTOR","IRS2","PPrel","inhibition"
"141","MTOR","IRS2","PPrel","phosphorylation"
"142","MAFA","INS","GErel","expression"
"143","KCNJ11","CACNA1A","PPrel","indirect effect"
"144","KCNJ11","CACNA1B","PPrel","indirect effect"
"145","KCNJ11","CACNA1C","PPrel","indirect effect"
"146","KCNJ11","CACNA1D","PPrel","indirect effect"
"147","KCNJ11","CACNA1E","PPrel","indirect effect"
"148","KCNJ11","CACNA1G","PPrel","indirect effect"
"149","ABCC8","CACNA1A","PPrel","indirect effect"
"150","ABCC8","CACNA1B","PPrel","indirect effect"
"151","ABCC8","CACNA1C","PPrel","indirect effect"
"152","ABCC8","CACNA1D","PPrel","indirect effect"
"153","ABCC8","CACNA1E","PPrel","indirect effect"
"154","ABCC8","CACNA1G","PPrel","indirect effect"
