"","from","to","type","subtype"
"1","CLEC7A","SYK","PPrel","binding/association"
"2","CLEC7A","LSP1","PPrel","binding/association"
"3","CLEC6A","FCER1G","PPrel","binding/association"
"4","CLEC4E","FCER1G","PPrel","binding/association"
"5","CLEC4E","CLEC4D","PPrel","binding/association"
"6","CLEC4D","FCER1G","PPrel","binding/association"
"7","FCER1G","CLEC4D","PPrel","binding/association"
"8","FCER1G","SYK","PPrel","binding/association"
"9","CLEC4M","LSP1","PPrel","binding/association"
"10","CD209","LSP1","PPrel","binding/association"
"11","LSP1","ARHGEF12","PPrel","binding/association"
"12","LSP1","IKBKE","PPrel","binding/association"
"13","LSP1","CYLD","PPrel","binding/association"
"14","LSP1","RRAS2","PPrel","activation"
"15","LSP1","RRAS2","PPrel","phosphorylation"
"16","LSP1","RRAS2","PPrel","indirect effect"
"17","LSP1","MRAS","PPrel","activation"
"18","LSP1","MRAS","PPrel","phosphorylation"
"19","LSP1","MRAS","PPrel","indirect effect"
"20","LSP1","HRAS","PPrel","activation"
"21","LSP1","HRAS","PPrel","phosphorylation"
"22","LSP1","HRAS","PPrel","indirect effect"
"23","LSP1","KRAS","PPrel","activation"
"24","LSP1","KRAS","PPrel","phosphorylation"
"25","LSP1","KRAS","PPrel","indirect effect"
"26","LSP1","NRAS","PPrel","activation"
"27","LSP1","NRAS","PPrel","phosphorylation"
"28","LSP1","NRAS","PPrel","indirect effect"
"29","LSP1","RRAS","PPrel","activation"
"30","LSP1","RRAS","PPrel","phosphorylation"
"31","LSP1","RRAS","PPrel","indirect effect"
"32","LSP1","SRC","PPrel","activation"
"33","LSP1","SRC","PPrel","indirect effect"
"34","SRC","RAF1","PPrel","activation"
"35","SRC","RAF1","PPrel","phosphorylation"
"36","NFKB1","RELA","PPrel","binding/association"
"37","NFKB1","IL1B","GErel","expression"
"38","NFKB1","TNF","GErel","expression"
"39","NFKB1","IL6","GErel","expression"
"40","NFKB1","IL12A","GErel","expression"
"41","NFKB1","IL12B","GErel","expression"
"42","NFKB1","IL10","GErel","expression"
"43","NFKB1","IL23A","GErel","expression"
"44","NFKB1","CCL17","GErel","expression"
"45","NFKB1","CCL22","GErel","expression"
