"","from","to","type","subtype"
"1","ESR1","FOS","PPrel","binding/association"
"2","ESR1","JUN","PPrel","binding/association"
"3","ESR1","SP1","PPrel","binding/association"
"4","ESR1","SRC","PPrel","activation"
"5","ESR1","BCL2","GErel","expression"
"6","ESR1","EBAG9","GErel","expression"
"7","ESR1","LOC100653049","GErel","expression"
"8","ESR1","KRT40","GErel","expression"
"9","ESR1","KRT25","GErel","expression"
"10","ESR1","KRT28","GErel","expression"
"11","ESR1","KRT24","GErel","expression"
"12","ESR1","KRT23","GErel","expression"
"13","ESR1","KRT27","GErel","expression"
"14","ESR1","KRT26","GErel","expression"
"15","ESR1","KRT9","GErel","expression"
"16","ESR1","KRT10","GErel","expression"
"17","ESR1","KRT12","GErel","expression"
"18","ESR1","KRT13","GErel","expression"
"19","ESR1","KRT14","GErel","expression"
"20","ESR1","KRT15","GErel","expression"
"21","ESR1","KRT16","GErel","expression"
"22","ESR1","KRT17","GErel","expression"
"23","ESR1","KRT18","GErel","expression"
"24","ESR1","KRT19","GErel","expression"
"25","ESR1","KRT31","GErel","expression"
"26","ESR1","KRT32","GErel","expression"
"27","ESR1","KRT33A","GErel","expression"
"28","ESR1","KRT33B","GErel","expression"
"29","ESR1","KRT34","GErel","expression"
"30","ESR1","KRT35","GErel","expression"
"31","ESR1","KRT39","GErel","expression"
"32","ESR1","KRT20","GErel","expression"
"33","ESR1","KRT38","GErel","expression"
"34","ESR1","KRT37","GErel","expression"
"35","ESR1","KRT36","GErel","expression"
"36","ESR1","CTSD","GErel","expression"
"37","ESR1","TFF1","GErel","expression"
"38","ESR1","PGR","GErel","expression"
"39","ESR1","TGFA","GErel","expression"
"40","ESR1","RARA","GErel","expression"
"41","ESR1","GREB1","GErel","expression"
"42","ESR2","FOS","PPrel","binding/association"
"43","ESR2","JUN","PPrel","binding/association"
"44","ESR2","SP1","PPrel","binding/association"
"45","ESR2","SRC","PPrel","activation"
"46","ESR2","BCL2","GErel","expression"
"47","ESR2","EBAG9","GErel","expression"
"48","ESR2","LOC100653049","GErel","expression"
"49","ESR2","KRT40","GErel","expression"
"50","ESR2","KRT25","GErel","expression"
"51","ESR2","KRT28","GErel","expression"
"52","ESR2","KRT24","GErel","expression"
"53","ESR2","KRT23","GErel","expression"
"54","ESR2","KRT27","GErel","expression"
"55","ESR2","KRT26","GErel","expression"
"56","ESR2","KRT9","GErel","expression"
"57","ESR2","KRT10","GErel","expression"
"58","ESR2","KRT12","GErel","expression"
"59","ESR2","KRT13","GErel","expression"
"60","ESR2","KRT14","GErel","expression"
"61","ESR2","KRT15","GErel","expression"
"62","ESR2","KRT16","GErel","expression"
"63","ESR2","KRT17","GErel","expression"
"64","ESR2","KRT18","GErel","expression"
"65","ESR2","KRT19","GErel","expression"
"66","ESR2","KRT31","GErel","expression"
"67","ESR2","KRT32","GErel","expression"
"68","ESR2","KRT33A","GErel","expression"
"69","ESR2","KRT33B","GErel","expression"
"70","ESR2","KRT34","GErel","expression"
"71","ESR2","KRT35","GErel","expression"
"72","ESR2","KRT39","GErel","expression"
"73","ESR2","KRT20","GErel","expression"
"74","ESR2","KRT38","GErel","expression"
"75","ESR2","KRT37","GErel","expression"
"76","ESR2","KRT36","GErel","expression"
"77","ESR2","CTSD","GErel","expression"
"78","ESR2","TFF1","GErel","expression"
"79","ESR2","PGR","GErel","expression"
"80","ESR2","TGFA","GErel","expression"
"81","ESR2","RARA","GErel","expression"
"82","ESR2","GREB1","GErel","expression"
"83","GPER1","GNAS","PPrel","activation"
"84","SRC","MMP2","PPrel","activation"
"85","SRC","MMP9","PPrel","activation"
"86","SRC","P3R3URF-PIK3R3","PPrel","activation"
"87","SRC","PIK3CA","PPrel","activation"
"88","SRC","PIK3CB","PPrel","activation"
"89","SRC","PIK3CD","PPrel","activation"
"90","SRC","PIK3R1","PPrel","activation"
"91","SRC","PIK3R2","PPrel","activation"
"92","SRC","PIK3R3","PPrel","activation"
"93","SRC","HRAS","PPrel","activation"
"94","SRC","KRAS","PPrel","activation"
"95","SRC","NRAS","PPrel","activation"
"96","MMP2","HBEGF","PPrel","activation"
"97","MMP9","HBEGF","PPrel","activation"
"98","HBEGF","HBEGF","PPrel","activation"
"99","HBEGF","EGFR","PPrel","activation"
"100","EGFR","SHC2","PPrel","activation"
"101","EGFR","SHC4","PPrel","activation"
"102","EGFR","SHC3","PPrel","activation"
"103","EGFR","SHC1","PPrel","activation"
"104","EGFR","P3R3URF-PIK3R3","PPrel","activation"
"105","EGFR","PIK3CA","PPrel","activation"
"106","EGFR","PIK3CB","PPrel","activation"
"107","EGFR","PIK3CD","PPrel","activation"
"108","EGFR","PIK3R1","PPrel","activation"
"109","EGFR","PIK3R2","PPrel","activation"
"110","EGFR","PIK3R3","PPrel","activation"
"111","PRKACA","RAF1","PPrel","inhibition"
"112","PRKACA","KCNJ3","PPrel","inhibition"
"113","PRKACA","KCNJ5","PPrel","inhibition"
"114","PRKACA","KCNJ6","PPrel","inhibition"
"115","PRKACA","KCNJ9","PPrel","inhibition"
"116","PRKACA","CREB3","PPrel","activation"
"117","PRKACA","CREB3","PPrel","phosphorylation"
"118","PRKACA","CREB1","PPrel","activation"
"119","PRKACA","CREB1","PPrel","phosphorylation"
"120","PRKACA","ATF2","PPrel","activation"
"121","PRKACA","ATF2","PPrel","phosphorylation"
"122","PRKACA","ATF6B","PPrel","activation"
"123","PRKACA","ATF6B","PPrel","phosphorylation"
"124","PRKACA","CREB3L4","PPrel","activation"
"125","PRKACA","CREB3L4","PPrel","phosphorylation"
"126","PRKACA","ATF4","PPrel","activation"
"127","PRKACA","ATF4","PPrel","phosphorylation"
"128","PRKACA","CREB3L2","PPrel","activation"
"129","PRKACA","CREB3L2","PPrel","phosphorylation"
"130","PRKACA","CREB3L3","PPrel","activation"
"131","PRKACA","CREB3L3","PPrel","phosphorylation"
"132","PRKACA","CREB3L1","PPrel","activation"
"133","PRKACA","CREB3L1","PPrel","phosphorylation"
"134","PRKACA","CREB5","PPrel","activation"
"135","PRKACA","CREB5","PPrel","phosphorylation"
"136","PRKACB","RAF1","PPrel","inhibition"
"137","PRKACB","KCNJ3","PPrel","inhibition"
"138","PRKACB","KCNJ5","PPrel","inhibition"
"139","PRKACB","KCNJ6","PPrel","inhibition"
"140","PRKACB","KCNJ9","PPrel","inhibition"
"141","PRKACB","CREB3","PPrel","activation"
"142","PRKACB","CREB3","PPrel","phosphorylation"
"143","PRKACB","CREB1","PPrel","activation"
"144","PRKACB","CREB1","PPrel","phosphorylation"
"145","PRKACB","ATF2","PPrel","activation"
"146","PRKACB","ATF2","PPrel","phosphorylation"
"147","PRKACB","ATF6B","PPrel","activation"
"148","PRKACB","ATF6B","PPrel","phosphorylation"
"149","PRKACB","CREB3L4","PPrel","activation"
"150","PRKACB","CREB3L4","PPrel","phosphorylation"
"151","PRKACB","ATF4","PPrel","activation"
"152","PRKACB","ATF4","PPrel","phosphorylation"
"153","PRKACB","CREB3L2","PPrel","activation"
"154","PRKACB","CREB3L2","PPrel","phosphorylation"
"155","PRKACB","CREB3L3","PPrel","activation"
"156","PRKACB","CREB3L3","PPrel","phosphorylation"
"157","PRKACB","CREB3L1","PPrel","activation"
"158","PRKACB","CREB3L1","PPrel","phosphorylation"
"159","PRKACB","CREB5","PPrel","activation"
"160","PRKACB","CREB5","PPrel","phosphorylation"
"161","PRKACG","RAF1","PPrel","inhibition"
"162","PRKACG","KCNJ3","PPrel","inhibition"
"163","PRKACG","KCNJ5","PPrel","inhibition"
"164","PRKACG","KCNJ6","PPrel","inhibition"
"165","PRKACG","KCNJ9","PPrel","inhibition"
"166","PRKACG","CREB3","PPrel","activation"
"167","PRKACG","CREB3","PPrel","phosphorylation"
"168","PRKACG","CREB1","PPrel","activation"
"169","PRKACG","CREB1","PPrel","phosphorylation"
"170","PRKACG","ATF2","PPrel","activation"
"171","PRKACG","ATF2","PPrel","phosphorylation"
"172","PRKACG","ATF6B","PPrel","activation"
"173","PRKACG","ATF6B","PPrel","phosphorylation"
"174","PRKACG","CREB3L4","PPrel","activation"
"175","PRKACG","CREB3L4","PPrel","phosphorylation"
"176","PRKACG","ATF4","PPrel","activation"
"177","PRKACG","ATF4","PPrel","phosphorylation"
"178","PRKACG","CREB3L2","PPrel","activation"
"179","PRKACG","CREB3L2","PPrel","phosphorylation"
"180","PRKACG","CREB3L3","PPrel","activation"
"181","PRKACG","CREB3L3","PPrel","phosphorylation"
"182","PRKACG","CREB3L1","PPrel","activation"
"183","PRKACG","CREB3L1","PPrel","phosphorylation"
"184","PRKACG","CREB5","PPrel","activation"
"185","PRKACG","CREB5","PPrel","phosphorylation"
"186","HRAS","RAF1","PPrel","activation"
"187","KRAS","RAF1","PPrel","activation"
"188","NRAS","RAF1","PPrel","activation"
"189","RAF1","MAP2K1","PPrel","activation"
"190","RAF1","MAP2K2","PPrel","activation"
"191","MAP2K1","MAPK1","PPrel","activation"
"192","MAP2K1","MAPK3","PPrel","activation"
"193","MAP2K2","MAPK1","PPrel","activation"
"194","MAP2K2","MAPK3","PPrel","activation"
"195","MAPK1","ESR1","PPrel","activation"
"196","MAPK1","ESR1","PPrel","phosphorylation"
"197","MAPK1","ESR2","PPrel","activation"
"198","MAPK1","ESR2","PPrel","phosphorylation"
"199","MAPK1","CREB3","PPrel","activation"
"200","MAPK1","CREB3","PPrel","phosphorylation"
"201","MAPK1","CREB1","PPrel","activation"
"202","MAPK1","CREB1","PPrel","phosphorylation"
"203","MAPK1","ATF2","PPrel","activation"
"204","MAPK1","ATF2","PPrel","phosphorylation"
"205","MAPK1","ATF6B","PPrel","activation"
"206","MAPK1","ATF6B","PPrel","phosphorylation"
"207","MAPK1","CREB3L4","PPrel","activation"
"208","MAPK1","CREB3L4","PPrel","phosphorylation"
"209","MAPK1","ATF4","PPrel","activation"
"210","MAPK1","ATF4","PPrel","phosphorylation"
"211","MAPK1","CREB3L2","PPrel","activation"
"212","MAPK1","CREB3L2","PPrel","phosphorylation"
"213","MAPK1","CREB3L3","PPrel","activation"
"214","MAPK1","CREB3L3","PPrel","phosphorylation"
"215","MAPK1","CREB3L1","PPrel","activation"
"216","MAPK1","CREB3L1","PPrel","phosphorylation"
"217","MAPK1","CREB5","PPrel","activation"
