"","from","to","type","subtype"
"1","CDH1","CDH1","PPrel","binding/association"
"2","CDH1","CTNNB1","PPrel","binding/association"
"3","CTNNA1","ACTN4","PPrel","binding/association"
"4","CTNNA1","ACTN1","PPrel","binding/association"
"5","CTNNA1","VCL","PPrel","binding/association"
"6","CTNNA1","CTNNB1","PPrel","binding/association"
"7","CTNNA1","ACTB","PPrel","dissociation"
"8","CTNNA1","ACTG1","PPrel","dissociation"
"9","CTNNA1","TJP1","PPrel","binding/association"
"10","CTNNA1","AFDN","PPrel","binding/association"
"11","CTNNA2","ACTN4","PPrel","binding/association"
"12","CTNNA2","ACTN1","PPrel","binding/association"
"13","CTNNA2","VCL","PPrel","binding/association"
"14","CTNNA2","CTNNB1","PPrel","binding/association"
"15","CTNNA2","ACTB","PPrel","dissociation"
"16","CTNNA2","ACTG1","PPrel","dissociation"
"17","CTNNA2","TJP1","PPrel","binding/association"
"18","CTNNA2","AFDN","PPrel","binding/association"
"19","CTNNA3","ACTN4","PPrel","binding/association"
"20","CTNNA3","ACTN1","PPrel","binding/association"
"21","CTNNA3","VCL","PPrel","binding/association"
"22","CTNNA3","CTNNB1","PPrel","binding/association"
"23","CTNNA3","ACTB","PPrel","dissociation"
"24","CTNNA3","ACTG1","PPrel","dissociation"
"25","CTNNA3","TJP1","PPrel","binding/association"
"26","CTNNA3","AFDN","PPrel","binding/association"
"27","CTNND1","RHOA","PPrel","inhibition"
"28","CTNND1","RAC1","PPrel","activation"
"29","CTNND1","RAC2","PPrel","activation"
"30","CTNND1","RAC3","PPrel","activation"
"31","CTNND1","CDC42","PPrel","activation"
"32","LEF1","CTNNB1","PPrel","binding/association"
"33","TCF7","CTNNB1","PPrel","binding/association"
"34","TCF7L2","CTNNB1","PPrel","binding/association"
"35","TCF7L1","CTNNB1","PPrel","binding/association"
"36","MAP3K7","NLK","PPrel","activation"
"37","MAP3K7","NLK","PPrel","phosphorylation"
"38","YES1","CTNND1","PPrel","inhibition"
"39","YES1","CTNND1","PPrel","phosphorylation"
"40","YES1","FYN","PPrel","activation"
"41","YES1","FYN","PPrel","phosphorylation"
"42","YES1","FER","PPrel","activation"
"43","YES1","FER","PPrel","phosphorylation"
"44","FYN","CTNNB1","PPrel","inhibition"
"45","FYN","CTNNB1","PPrel","phosphorylation"
"46","FYN","CTNND1","PPrel","inhibition"
"47","FYN","CTNND1","PPrel","phosphorylation"
"48","FER","CTNNB1","PPrel","inhibition"
"49","FER","CTNNB1","PPrel","phosphorylation"
"50","FER","CTNND1","PPrel","inhibition"
"51","FER","CTNND1","PPrel","phosphorylation"
"52","MAPK1","SNAI2","PPrel","indirect effect"
"53","MAPK3","SNAI2","PPrel","indirect effect"
"54","TGFBR1","SNAI1","PPrel","indirect effect"
"55","TGFBR1","SMAD4","PPrel","indirect effect"
"56","TGFBR1","SMAD3","PPrel","indirect effect"
"57","TGFBR2","SNAI1","PPrel","indirect effect"
"58","TGFBR2","SMAD4","PPrel","indirect effect"
"59","TGFBR2","SMAD3","PPrel","indirect effect"
"60","FGFR1","SNAI1","PPrel","indirect effect"
"61","EGFR","CTNND1","PPrel","inhibition"
"62","EGFR","CTNND1","PPrel","phosphorylation"
"63","EGFR","CTNNB1","PPrel","inhibition"
"64","EGFR","CTNNB1","PPrel","phosphorylation"
"65","EGFR","MAPK1","PPrel","indirect effect"
"66","EGFR","MAPK3","PPrel","indirect effect"
"67","ERBB2","CTNND1","PPrel","inhibition"
"68","ERBB2","CTNND1","PPrel","phosphorylation"
"69","ERBB2","CTNNB1","PPrel","inhibition"
"70","ERBB2","CTNNB1","PPrel","phosphorylation"
"71","ERBB2","MAPK1","PPrel","indirect effect"
"72","ERBB2","MAPK3","PPrel","indirect effect"
"73","MET","CTNND1","PPrel","inhibition"
"74","MET","CTNND1","PPrel","phosphorylation"
"75","MET","CTNNB1","PPrel","inhibition"
"76","MET","CTNNB1","PPrel","phosphorylation"
"77","IGF1R","CTNNB1","PPrel","inhibition"
"78","IGF1R","CTNNB1","PPrel","phosphorylation"
"79","CSNK2A1","CTNNB1","PPrel","activation"
"80","CSNK2A1","CTNNB1","PPrel","phosphorylation"
"81","CSNK2A2","CTNNB1","PPrel","activation"
"82","CSNK2A2","CTNNB1","PPrel","phosphorylation"
"83","CSNK2B","CTNNB1","PPrel","activation"
"84","CSNK2B","CTNNB1","PPrel","phosphorylation"
"85","CSNK2A3","CTNNB1","PPrel","activation"
"86","CSNK2A3","CTNNB1","PPrel","phosphorylation"
"87","PTPRJ","CTNND1","PPrel","activation"
"88","PTPRJ","CTNND1","PPrel","dephosphorylation"
"89","PTPN6","CTNND1","PPrel","activation"
"90","PTPN6","CTNND1","PPrel","dephosphorylation"
"91","PTPN1","CTNNB1","PPrel","activation"
"92","PTPN1","CTNNB1","PPrel","dephosphorylation"
"93","PTPRF","CTNNB1","PPrel","activation"
"94","PTPRF","CTNNB1","PPrel","dephosphorylation"
"95","PTPRB","CTNNB1","PPrel","activation"
"96","PTPRB","CTNNB1","PPrel","dephosphorylation"
"97","PTPRM","CTNNB1","PPrel","activation"
"98","PTPRM","CTNNB1","PPrel","dephosphorylation"
"99","PTPRM","CTNND1","PPrel","activation"
"100","PTPRM","CTNND1","PPrel","dephosphorylation"
"101","ACP1","CTNNB1","PPrel","activation"
"102","ACP1","CTNNB1","PPrel","dephosphorylation"
"103","RHOA","ACTB","PPrel","activation"
