"","from","to","type","subtype"
"1","NFKBIA","NFKB1","PPrel","dissociation"
"2","NFKBIA","RELA","PPrel","dissociation"
"3","NFKBIB","NFKB1","PPrel","dissociation"
"4","NFKBIB","RELA","PPrel","dissociation"
"5","NFKBIE","NFKB1","PPrel","dissociation"
"6","NFKBIE","RELA","PPrel","dissociation"
"7","IKBKB","NFKBIA","PPrel","phosphorylation"
"8","IKBKB","NFKBIB","PPrel","phosphorylation"
"9","IKBKB","NFKBIE","PPrel","phosphorylation"
"10","MALT1","IKBKG","PPrel","activation"
"11","MALT1","IKBKG","PPrel","ubiquitination"
"12","BCL10","IKBKG","PPrel","activation"
"13","BCL10","IKBKG","PPrel","ubiquitination"
"14","CARD11","IKBKG","PPrel","activation"
"15","CARD11","IKBKG","PPrel","ubiquitination"
"16","AKT3","GSK3B","PPrel","inhibition"
"17","AKT3","GSK3B","PPrel","phosphorylation"
"18","AKT3","IKBKB","PPrel","phosphorylation"
"19","AKT3","IKBKG","PPrel","phosphorylation"
"20","AKT3","CHUK","PPrel","phosphorylation"
"21","AKT1","GSK3B","PPrel","inhibition"
"22","AKT1","GSK3B","PPrel","phosphorylation"
"23","AKT1","IKBKB","PPrel","phosphorylation"
"24","AKT1","IKBKG","PPrel","phosphorylation"
"25","AKT1","CHUK","PPrel","phosphorylation"
"26","AKT2","GSK3B","PPrel","inhibition"
"27","AKT2","GSK3B","PPrel","phosphorylation"
"28","AKT2","IKBKB","PPrel","phosphorylation"
"29","AKT2","IKBKG","PPrel","phosphorylation"
"30","AKT2","CHUK","PPrel","phosphorylation"
"31","PRKCB","CARD11","PPrel","activation"
"32","PRKCB","CARD11","PPrel","phosphorylation"
"33","VAV3","BLNK","PPrel","binding/association"
"34","VAV3","RAC1","PPrel","activation"
"35","VAV3","RAC2","PPrel","activation"
"36","VAV3","RAC3","PPrel","activation"
"37","VAV1","BLNK","PPrel","binding/association"
"38","VAV1","RAC1","PPrel","activation"
"39","VAV1","RAC2","PPrel","activation"
"40","VAV1","RAC3","PPrel","activation"
"41","VAV2","BLNK","PPrel","binding/association"
"42","VAV2","RAC1","PPrel","activation"
"43","VAV2","RAC2","PPrel","activation"
"44","VAV2","RAC3","PPrel","activation"
"45","P3R3URF-PIK3R3","AKT3","PPrel","compound"
"46","P3R3URF-PIK3R3","AKT1","PPrel","compound"
"47","P3R3URF-PIK3R3","AKT2","PPrel","compound"
"48","PIK3CA","AKT3","PPrel","compound"
"49","PIK3CA","AKT1","PPrel","compound"
"50","PIK3CA","AKT2","PPrel","compound"
"51","PIK3CB","AKT3","PPrel","compound"
"52","PIK3CB","AKT1","PPrel","compound"
"53","PIK3CB","AKT2","PPrel","compound"
"54","PIK3CD","AKT3","PPrel","compound"
"55","PIK3CD","AKT1","PPrel","compound"
"56","PIK3CD","AKT2","PPrel","compound"
"57","PIK3R1","AKT3","PPrel","compound"
"58","PIK3R1","AKT1","PPrel","compound"
"59","PIK3R1","AKT2","PPrel","compound"
"60","PIK3R2","AKT3","PPrel","compound"
"61","PIK3R2","AKT1","PPrel","compound"
"62","PIK3R2","AKT2","PPrel","compound"
"63","PIK3R3","AKT3","PPrel","compound"
"64","PIK3R3","AKT1","PPrel","compound"
"65","PIK3R3","AKT2","PPrel","compound"
"66","CD19","P3R3URF-PIK3R3","PPrel","activation"
"67","CD19","PIK3CA","PPrel","activation"
"68","CD19","PIK3CB","PPrel","activation"
"69","CD19","PIK3CD","PPrel","activation"
"70","CD19","PIK3R1","PPrel","activation"
"71","CD19","PIK3R2","PPrel","activation"
"72","CD19","PIK3R3","PPrel","activation"
"73","CD19","VAV3","PPrel","activation"
"74","CD19","VAV1","PPrel","activation"
"75","CD19","VAV2","PPrel","activation"
"76","INPP5D","FCGR2B","PPrel","binding/association"
"77","INPPL1","FCGR2B","PPrel","binding/association"
"78","HRAS","FOS","PPrel","indirect effect"
"79","HRAS","JUN","PPrel","indirect effect"
"80","HRAS","RAF1","PPrel","activation"
"81","KRAS","FOS","PPrel","indirect effect"
"82","KRAS","JUN","PPrel","indirect effect"
"83","KRAS","RAF1","PPrel","activation"
"84","NRAS","FOS","PPrel","indirect effect"
"85","NRAS","JUN","PPrel","indirect effect"
"86","NRAS","RAF1","PPrel","activation"
"87","RASGRP3","HRAS","PPrel","activation"
"88","RASGRP3","KRAS","PPrel","activation"
"89","RASGRP3","NRAS","PPrel","activation"
"90","PPP3CA","NFATC1","PPrel","dephosphorylation"
"91","PPP3CA","NFATC2","PPrel","dephosphorylation"
"92","PPP3CA","NFATC3","PPrel","dephosphorylation"
