"","from","to","type","subtype"
"1","CASP9","CASP3","PPrel","activation"
"2","APAF1","CASP9","PPrel","activation"
"3","APAF1","CYCS","PPrel","binding/association"
"4","CASP12","CASP3","PPrel","activation"
"5","BIRC5","CASP9","PPrel","inhibition"
"6","BIRC5","CASP3","PPrel","inhibition"
"7","PRKCA","ARAF","PPrel","activation"
"8","PRKCA","RAF1","PPrel","activation"
"9","PRKCA","BRAF","PPrel","activation"
"10","PRKCB","ARAF","PPrel","activation"
"11","PRKCB","RAF1","PPrel","activation"
"12","PRKCB","BRAF","PPrel","activation"
"13","PRKCG","ARAF","PPrel","activation"
"14","PRKCG","RAF1","PPrel","activation"
"15","PRKCG","BRAF","PPrel","activation"
"16","ARAF","MAP2K1","PPrel","activation"
"17","ARAF","MAP2K1","PPrel","phosphorylation"
"18","ARAF","MAP2K2","PPrel","activation"
"19","ARAF","MAP2K2","PPrel","phosphorylation"
"20","RAF1","MAP2K1","PPrel","activation"
"21","RAF1","MAP2K1","PPrel","phosphorylation"
"22","RAF1","MAP2K2","PPrel","activation"
"23","RAF1","MAP2K2","PPrel","phosphorylation"
"24","BRAF","MAP2K1","PPrel","activation"
"25","BRAF","MAP2K1","PPrel","phosphorylation"
"26","BRAF","MAP2K2","PPrel","activation"
"27","BRAF","MAP2K2","PPrel","phosphorylation"
"28","MAP2K1","MAPK1","PPrel","activation"
"29","MAP2K1","MAPK1","PPrel","phosphorylation"
"30","MAP2K1","MAPK3","PPrel","activation"
"31","MAP2K1","MAPK3","PPrel","phosphorylation"
"32","MAP2K1","MAPK14","PPrel","activation"
"33","MAP2K1","MAPK14","PPrel","phosphorylation"
"34","MAP2K1","MAPK11","PPrel","activation"
"35","MAP2K1","MAPK11","PPrel","phosphorylation"
"36","MAP2K1","MAPK13","PPrel","activation"
"37","MAP2K1","MAPK13","PPrel","phosphorylation"
"38","MAP2K1","MAPK12","PPrel","activation"
"39","MAP2K1","MAPK12","PPrel","phosphorylation"
"40","MAP2K1","MAPK8","PPrel","activation"
"41","MAP2K1","MAPK8","PPrel","phosphorylation"
"42","MAP2K1","MAPK9","PPrel","activation"
"43","MAP2K1","MAPK9","PPrel","phosphorylation"
"44","MAP2K1","MAPK10","PPrel","activation"
"45","MAP2K1","MAPK10","PPrel","phosphorylation"
"46","MAP2K2","MAPK1","PPrel","activation"
"47","MAP2K2","MAPK1","PPrel","phosphorylation"
"48","MAP2K2","MAPK3","PPrel","activation"
"49","MAP2K2","MAPK3","PPrel","phosphorylation"
"50","MAP2K2","MAPK14","PPrel","activation"
"51","MAP2K2","MAPK14","PPrel","phosphorylation"
"52","MAP2K2","MAPK11","PPrel","activation"
"53","MAP2K2","MAPK11","PPrel","phosphorylation"
"54","MAP2K2","MAPK13","PPrel","activation"
"55","MAP2K2","MAPK13","PPrel","phosphorylation"
"56","MAP2K2","MAPK12","PPrel","activation"
"57","MAP2K2","MAPK12","PPrel","phosphorylation"
"58","MAP2K2","MAPK8","PPrel","activation"
"59","MAP2K2","MAPK8","PPrel","phosphorylation"
"60","MAP2K2","MAPK9","PPrel","activation"
"61","MAP2K2","MAPK9","PPrel","phosphorylation"
"62","MAP2K2","MAPK10","PPrel","activation"
"63","MAP2K2","MAPK10","PPrel","phosphorylation"
"64","MAPK1","CREB3","PPrel","activation"
"65","MAPK1","CREB3","PPrel","phosphorylation"
"66","MAPK1","CREB3","PPrel","indirect effect"
"67","MAPK1","CREB1","PPrel","activation"
"68","MAPK1","CREB1","PPrel","phosphorylation"
"69","MAPK1","CREB1","PPrel","indirect effect"
"70","MAPK1","ATF2","PPrel","activation"
"71","MAPK1","ATF2","PPrel","phosphorylation"
"72","MAPK1","ATF2","PPrel","indirect effect"
"73","MAPK1","ATF6B","PPrel","activation"
"74","MAPK1","ATF6B","PPrel","phosphorylation"
"75","MAPK1","ATF6B","PPrel","indirect effect"
