"","from","to","type","subtype"
"1","LIAS","LIPT1","ECrel","compound"
"2","LIPT1","LIPT2","ECrel","compound"
"3","LIPT1","LIAS","ECrel","compound"
"4","ACSM1","LIPT1","ECrel","compound"
"5","LIPT2","LIAS","ECrel","compound"
"6","DLD","PDHA1","ECrel","compound"
"7","DLD","PDHA2","ECrel","compound"
"8","DLD","PDHB","ECrel","compound"
"9","DLD","DLAT","ECrel","compound"
"10","DLD","DLST","ECrel","compound"
"11","DLD","DHTKD1","ECrel","compound"
"12","DLD","BCKDHA","ECrel","compound"
"13","DLD","BCKDHB","ECrel","compound"
"14","DLD","DBT","ECrel","compound"
"15","DLD","AMT","ECrel","compound"
"16","BCKDHA","DBT","ECrel","compound"
"17","BCKDHB","DBT","ECrel","compound"
"18","DHTKD1","DLST","ECrel","compound"
"19","GLDC","DLD","ECrel","compound"
"20","GLDC","AMT","ECrel","compound"
"21","OGDH","DLD","ECrel","compound"
"22","OGDH","DLST","ECrel","compound"
"23","OGDHL","DLD","ECrel","compound"
"24","OGDHL","DLST","ECrel","compound"
"25","PDHA1","DLAT","ECrel","compound"
"26","PDHA2","DLAT","ECrel","compound"
"27","PDHB","DLAT","ECrel","compound"
