"","from","to","type","subtype"
"1","ADGRB1","ELMO1","PPrel","binding/association"
"2","MERTK","MAPK1","PPrel","activation"
"3","MERTK","MAPK1","PPrel","indirect effect"
"4","MERTK","MAPK3","PPrel","activation"
"5","MERTK","MAPK3","PPrel","indirect effect"
"6","DOCK1","RAC1","PPrel","activation"
"7","RAC1","ABCA1","PPrel","activation"
"8","GULP1","RAC1","PPrel","activation"
"9","ELMO1","DOCK1","PPrel","binding/association"
"10","ITGAV","ITGB3","PPrel","binding/association"
"11","ITGAV","ITGB5","PPrel","binding/association"
"12","STAB1","GULP1","PPrel","binding/association"
"13","STAB2","GULP1","PPrel","binding/association"
"14","ITGB3","PTK2","PPrel","binding/association"
"15","ITGB5","PTK2","PPrel","binding/association"
"16","MFGE8","ITGAV","PPrel","binding/association"
"17","AXL","ELMO1","PPrel","binding/association"
"18","PTK2","BCAR1","PPrel","phosphorylation"
"19","CRK","DOCK1","PPrel","activation"
"20","CRK","DOCK1","PPrel","binding/association"
"21","CRKL","DOCK1","PPrel","activation"
"22","CRKL","DOCK1","PPrel","binding/association"
"23","BCAR1","CRK","PPrel","binding/association"
"24","BCAR1","CRKL","PPrel","binding/association"
"25","CD36","MAP2K1","PPrel","activation"
"26","CD36","MAP2K1","PPrel","indirect effect"
"27","CD36","MAP2K2","PPrel","activation"
"28","CD36","MAP2K2","PPrel","indirect effect"
"29","GAS6","MERTK","PPrel","binding/association"
"30","GAS6","AXL","PPrel","binding/association"
"31","GAS6","TYRO3","PPrel","binding/association"
"32","CD47","SIRPB1","PPrel","binding/association"
"33","CD47","SIRPA","PPrel","binding/association"
"34","CD47","SIRPG","PPrel","binding/association"
"35","LRP1","GULP1","PPrel","binding/association"
"36","CALR","LRP1","PPrel","binding/association"
"37","CALR","C1QA","PPrel","binding/association"
"38","CALR","C1QB","PPrel","binding/association"
"39","CALR","C1QC","PPrel","binding/association"
"40","MEGF11","C1QA","PPrel","binding/association"
"41","MEGF11","C1QB","PPrel","binding/association"
"42","MEGF11","C1QC","PPrel","binding/association"
"43","MEGF11","GULP1","PPrel","binding/association"
"44","MEGF10","C1QA","PPrel","binding/association"
"45","MEGF10","C1QB","PPrel","binding/association"
"46","MEGF10","C1QC","PPrel","binding/association"
"47","MEGF10","GULP1","PPrel","binding/association"
"48","HAVCR1","RAC1","PPrel","activation"
"49","HAVCR2","RAC1","PPrel","activation"
"50","TIMD4","RAC1","PPrel","activation"
"51","PROS1","MERTK","PPrel","binding/association"
"52","PROS1","TYRO3","PPrel","binding/association"
"53","TYRO3","ELMO1","PPrel","binding/association"
"54","CD24","SIGLEC10","PPrel","binding/association"
"55","PECAM1","PECAM1","PPrel","binding/association"
"56","PECAM1","PTPN6","PPrel","activation"
"57","AGER","RAC1","PPrel","binding/association"
"58","CX3CL1","CX3CR1","PPrel","binding/association"
"59","S1PR1","NFATC1","PPrel","activation"
"60","S1PR1","NFATC2","PPrel","activation"
"61","S1PR1","NFATC3","PPrel","activation"
"62","S1PR1","NFATC4","PPrel","activation"
"63","CX3CR1","MERTK","GErel","expression"
"64","CX3CR1","MERTK","GErel","indirect effect"
"65","SCARF1","GULP1","PPrel","binding/association"
"66","THBS1","CD36","PPrel","binding/association"
"67","CREB1","TGFB1","GErel","expression"
"68","EPOR","JAK2","PPrel","activation"
"69","NFATC1","HIF1A","GErel","expression"
"70","NFATC1","ARNT","GErel","expression"
"71","NFATC2","HIF1A","GErel","expression"
"72","NFATC2","ARNT","GErel","expression"
"73","NFATC3","HIF1A","GErel","expression"
"74","NFATC3","ARNT","GErel","expression"
"75","NFATC4","HIF1A","GErel","expression"
"76","NFATC4","ARNT","GErel","expression"
"77","JAK2","MAPK1","PPrel","phosphorylation"
"78","JAK2","MAPK3","PPrel","phosphorylation"
"79","EPO","EPOR","PPrel","binding/association"
"80","CEBPB","PPARG","GErel","expression"
"81","HIF1A","EPO","GErel","expression"
"82","ARNT","EPO","GErel","expression"
"83","MAPK1","CEBPB","PPrel","activation"
"84","MAPK1","PTGS2","GErel","expression"
"85","MAPK1","PTGS2","GErel","indirect effect"
"86","MAPK1","ATP2A1","GErel","expression"
"87","MAPK1","ATP2A1","GErel","indirect effect"
"88","MAPK1","ATP2A2","GErel","expression"
"89","MAPK1","ATP2A2","GErel","indirect effect"
"90","MAPK1","ATP2A3","GErel","expression"
"91","MAPK1","ATP2A3","GErel","indirect effect"
"92","MAPK3","CEBPB","PPrel","activation"
"93","MAPK3","PTGS2","GErel","expression"
"94","MAPK3","PTGS2","GErel","indirect effect"
"95","MAPK3","ATP2A1","GErel","expression"
"96","MAPK3","ATP2A1","GErel","indirect effect"
"97","MAPK3","ATP2A2","GErel","expression"
"98","MAPK3","ATP2A2","GErel","indirect effect"
"99","MAPK3","ATP2A3","GErel","expression"
"100","MAPK3","ATP2A3","GErel","indirect effect"
"101","PPARG","RXRA","PPrel","binding/association"
"102","PPARG","MERTK","GErel","expression"
"103","PPARG","GAS6","GErel","expression"
"104","PPARG","MFGE8","GErel","expression"
"105","PPARG","CD36","GErel","expression"
"106","PBX1","IL10","GErel","expression"
"107","RAB5A","VPS8","PPrel","binding/association"
"108","RAB5A","VPS11","PPrel","binding/association"
"109","RAB5A","VPS18","PPrel","binding/association"
"110","RAB5A","VPS16","PPrel","binding/association"
"111","RAB5A","VPS33A","PPrel","binding/association"
"112","RAB5A","TGFBRAP1","PPrel","binding/association"
"113","RAB5B","VPS8","PPrel","binding/association"
"114","RAB5B","VPS11","PPrel","binding/association"
"115","RAB5B","VPS18","PPrel","binding/association"
"116","RAB5B","VPS16","PPrel","binding/association"
"117","RAB5B","VPS33A","PPrel","binding/association"
"118","RAB5B","TGFBRAP1","PPrel","binding/association"
"119","RAB5C","VPS8","PPrel","binding/association"
"120","RAB5C","VPS11","PPrel","binding/association"
"121","RAB5C","VPS18","PPrel","binding/association"
"122","RAB5C","VPS16","PPrel","binding/association"
"123","RAB5C","VPS33A","PPrel","binding/association"
"124","RAB5C","TGFBRAP1","PPrel","binding/association"
"125","VPS11","RAB7B","PPrel","binding/association"
"126","VPS11","RAB7A","PPrel","binding/association"
"127","VPS18","RAB7B","PPrel","binding/association"
"128","VPS18","RAB7A","PPrel","binding/association"
"129","VPS16","RAB7B","PPrel","binding/association"
"130","VPS16","RAB7A","PPrel","binding/association"
"131","VPS33A","RAB7B","PPrel","binding/association"
"132","VPS33A","RAB7A","PPrel","binding/association"
"133","VPS39","RAB7B","PPrel","binding/association"
"134","VPS39","RAB7A","PPrel","binding/association"
"135","VPS41","RAB7B","PPrel","binding/association"
"136","VPS41","RAB7A","PPrel","binding/association"
"137","ADAM10","MERTK","PPrel","inhibition"
"138","ADAM17","MERTK","PPrel","inhibition"
"139","ADAM9","MERTK","PPrel","inhibition"
"140","MAP2K1","MAPK1","PPrel","phosphorylation"
"141","MAP2K1","MAPK3","PPrel","phosphorylation"
"142","MAP2K2","MAPK1","PPrel","phosphorylation"
"143","MAP2K2","MAPK3","PPrel","phosphorylation"
"144","NR1H3","ALOX15","GErel","expression"
"145","NR1H3","ABCA1","GErel","expression"
"146","NR1H3","TGFB1","GErel","expression"
"147","NR1H2","ALOX15","GErel","expression"
"148","NR1H2","ABCA1","GErel","expression"
"149","NR1H2","TGFB1","GErel","expression"
"150","DNMT3A","DUSP2","PPrel","inhibition"
"151","DNMT3A","DUSP2","PPrel","indirect effect"
"152","DNMT3A","DUSP4","PPrel","inhibition"
"153","DNMT3A","DUSP4","PPrel","indirect effect"
"154","DNMT3A","DUSP5","PPrel","inhibition"
"155","DNMT3A","DUSP5","PPrel","indirect effect"
"156","DNMT3A","DUSP7","PPrel","inhibition"
"157","DNMT3A","DUSP7","PPrel","indirect effect"
"158","DNMT3A","DUSP8","PPrel","inhibition"
"159","DNMT3A","DUSP8","PPrel","indirect effect"
