"","from","to","type","subtype"
"1","TNFSF13","TNFRSF13B","PPrel","activation"
"2","TNFSF13","TNFRSF13B","PPrel","binding/association"
"3","TNFSF13","TNFRSF17","PPrel","activation"
"4","TNFSF13","TNFRSF17","PPrel","binding/association"
"5","TNFSF13B","TNFRSF13B","PPrel","activation"
"6","TNFSF13B","TNFRSF13B","PPrel","binding/association"
"7","TNFSF13B","TNFRSF17","PPrel","activation"
"8","TNFSF13B","TNFRSF17","PPrel","binding/association"
"9","TNFSF13B","TNFRSF13C","PPrel","activation"
"10","TNFSF13B","TNFRSF13C","PPrel","binding/association"
"11","CD40LG","CD40","PPrel","activation"
"12","CD40LG","CD40","PPrel","binding/association"
"13","CD80","CD28","PPrel","activation"
"14","CD80","CD28","PPrel","binding/association"
"15","CD86","CD28","PPrel","activation"
"16","CD86","CD28","PPrel","binding/association"
"17","CCL28","CCR10","PPrel","binding/association"
"18","IL15","IL15RA","PPrel","binding/association"
"19","MADCAM1","ITGA4","PPrel","binding/association"
"20","MADCAM1","ITGB7","PPrel","binding/association"
"21","CXCL12","CXCR4","PPrel","binding/association"
"22","LOC102723407","PIGR","PPrel","binding/association"
"23","CCL25","CCR9","PPrel","binding/association"
"24","LTBR","MAP3K14","PPrel","activation"
"25","LOC102723996","ICOS","PPrel","activation"
"26","LOC102723996","ICOS","PPrel","binding/association"
"27","ICOSLG","ICOS","PPrel","activation"
"28","ICOSLG","ICOS","PPrel","binding/association"
