"","from","to","type","subtype"
"1","GRM2","GNAI1","PPrel","activation"
"2","GRM2","GNAI2","PPrel","activation"
"3","GRM2","GNAI3","PPrel","activation"
"4","GRM3","GNAI1","PPrel","activation"
"5","GRM3","GNAI2","PPrel","activation"
"6","GRM3","GNAI3","PPrel","activation"
"7","DRD2","GNAI1","PPrel","activation"
"8","DRD2","GNAI2","PPrel","activation"
"9","DRD2","GNAI3","PPrel","activation"
"10","DRD1","GNAS","PPrel","activation"
"11","GNAS","ADCY5","PPrel","activation"
"12","PRKACA","CREB3","PPrel","activation"
"13","PRKACA","CREB1","PPrel","activation"
"14","PRKACA","ATF2","PPrel","activation"
"15","PRKACA","ATF6B","PPrel","activation"
"16","PRKACA","CREB3L4","PPrel","activation"
"17","PRKACA","ATF4","PPrel","activation"
"18","PRKACA","CREB3L2","PPrel","activation"
"19","PRKACA","CREB3L3","PPrel","activation"
"20","PRKACA","CREB3L1","PPrel","activation"
"21","PRKACA","CREB5","PPrel","activation"
"22","PRKACB","CREB3","PPrel","activation"
"23","PRKACB","CREB1","PPrel","activation"
"24","PRKACB","ATF2","PPrel","activation"
"25","PRKACB","ATF6B","PPrel","activation"
"26","PRKACB","CREB3L4","PPrel","activation"
"27","PRKACB","ATF4","PPrel","activation"
"28","PRKACB","CREB3L2","PPrel","activation"
"29","PRKACB","CREB3L3","PPrel","activation"
"30","PRKACB","CREB3L1","PPrel","activation"
"31","PRKACB","CREB5","PPrel","activation"
"32","PRKACG","CREB3","PPrel","activation"
"33","PRKACG","CREB1","PPrel","activation"
"34","PRKACG","ATF2","PPrel","activation"
"35","PRKACG","ATF6B","PPrel","activation"
"36","PRKACG","CREB3L4","PPrel","activation"
"37","PRKACG","ATF4","PPrel","activation"
"38","PRKACG","CREB3L2","PPrel","activation"
"39","PRKACG","CREB3L3","PPrel","activation"
"40","PRKACG","CREB3L1","PPrel","activation"
"41","PRKACG","CREB5","PPrel","activation"
"42","GNAI1","ADCY5","PPrel","inhibition"
"43","GNAI2","ADCY5","PPrel","inhibition"
"44","GNAI3","ADCY5","PPrel","inhibition"
"45","GPSM1","GNAI1","PPrel","inhibition"
"46","GPSM1","GNAI2","PPrel","inhibition"
"47","GPSM1","GNAI3","PPrel","inhibition"
"48","RGS9","GNAI1","PPrel","inhibition"
"49","RGS9","GNAI2","PPrel","inhibition"
"50","RGS9","GNAI3","PPrel","inhibition"
"51","JUN","GRIA2","GErel","expression"
"52","JUN","NFKB1","GErel","expression"
"53","JUN","RELA","GErel","expression"
"54","JUN","CDK5","GErel","expression"
"55","FOSB","GRIA2","GErel","expression"
"56","FOSB","NFKB1","GErel","expression"
"57","FOSB","RELA","GErel","expression"
"58","FOSB","CDK5","GErel","expression"
"59","CDK5","DLG4","PPrel","activation"
"60","CDK5","DLG4","PPrel","phosphorylation"
"61","CDK5","PPP1R1B","PPrel","activation"
"62","CDK5","PPP1R1B","PPrel","phosphorylation"
"63","CREB3","PDYN","GErel","expression"
"64","CREB3","BDNF","GErel","expression"
"65","CREB1","PDYN","GErel","expression"
"66","CREB1","BDNF","GErel","expression"
"67","ATF2","PDYN","GErel","expression"
"68","ATF2","BDNF","GErel","expression"
"69","ATF6B","PDYN","GErel","expression"
"70","ATF6B","BDNF","GErel","expression"
"71","CREB3L4","PDYN","GErel","expression"
"72","CREB3L4","BDNF","GErel","expression"
"73","ATF4","PDYN","GErel","expression"
"74","ATF4","BDNF","GErel","expression"
"75","CREB3L2","PDYN","GErel","expression"
"76","CREB3L2","BDNF","GErel","expression"
"77","CREB3L3","PDYN","GErel","expression"
"78","CREB3L3","BDNF","GErel","expression"
"79","CREB3L1","PDYN","GErel","expression"
"80","CREB3L1","BDNF","GErel","expression"
"81","CREB5","PDYN","GErel","expression"
"82","CREB5","BDNF","GErel","expression"
"83","PPP1R1B","PRKACA","PPrel","inhibition"
"84","PPP1R1B","PRKACB","PPrel","inhibition"
"85","PPP1R1B","PRKACG","PPrel","inhibition"
"86","GRIN3A","DLG4","PPrel","binding/association"
"87","GRIN3B","DLG4","PPrel","binding/association"
"88","GRIN1","DLG4","PPrel","binding/association"
"89","GRIN2A","DLG4","PPrel","binding/association"
"90","GRIN2B","DLG4","PPrel","binding/association"
"91","GRIN2C","DLG4","PPrel","binding/association"
"92","GRIN2D","DLG4","PPrel","binding/association"
"93","CDK5R1","CDK5","PPrel","binding/association"
