"","from","to","type","subtype"
"1","CD40LG","CD40","PPrel","activation"
"2","LOC102723407","HLA-A","PPrel","binding/association"
"3","LOC102723407","HLA-B","PPrel","binding/association"
"4","LOC102723407","HLA-C","PPrel","binding/association"
"5","LOC102723407","HLA-DMA","PPrel","binding/association"
"6","LOC102723407","HLA-DMB","PPrel","binding/association"
"7","LOC102723407","HLA-DOA","PPrel","binding/association"
"8","LOC102723407","HLA-DOB","PPrel","binding/association"
"9","LOC102723407","HLA-DPA1","PPrel","binding/association"
"10","LOC102723407","HLA-DPB1","PPrel","binding/association"
"11","LOC102723407","HLA-DQA1","PPrel","binding/association"
"12","LOC102723407","HLA-DQA2","PPrel","binding/association"
"13","LOC102723407","HLA-DQB1","PPrel","binding/association"
"14","LOC102723407","HLA-DQB2","PPrel","binding/association"
"15","LOC102723407","HLA-DRA","PPrel","binding/association"
"16","LOC102723407","HLA-DRB1","PPrel","binding/association"
"17","LOC102723407","HLA-DRB3","PPrel","binding/association"
"18","LOC102723407","HLA-DRB4","PPrel","binding/association"
"19","LOC102723407","HLA-DRB5","PPrel","binding/association"
"20","LOC102723407","HLA-E","PPrel","binding/association"
"21","LOC102723407","HLA-F","PPrel","binding/association"
"22","LOC102723407","HLA-G","PPrel","binding/association"
"23","FASLG","FAS","PPrel","activation"
"24","CD80","CD28","PPrel","activation"
"25","CD86","CD28","PPrel","activation"
