"","from","to","type","subtype"
"1","AKT3","BCL2L1","PPrel","activation"
"2","AKT3","BCL2","PPrel","activation"
"3","AKT3","NOS3","PPrel","activation"
"4","AKT3","NOS3","PPrel","phosphorylation"
"5","AKT3","BAX","PPrel","inhibition"
"6","AKT3","BAX","PPrel","phosphorylation"
"7","AKT3","BAD","PPrel","inhibition"
"8","AKT3","BAD","PPrel","phosphorylation"
"9","AKT3","GSK3B","PPrel","inhibition"
"10","AKT3","GSK3B","PPrel","phosphorylation"
"11","AKT1","BCL2L1","PPrel","activation"
"12","AKT1","BCL2","PPrel","activation"
"13","AKT1","NOS3","PPrel","activation"
"14","AKT1","NOS3","PPrel","phosphorylation"
"15","AKT1","BAX","PPrel","inhibition"
"16","AKT1","BAX","PPrel","phosphorylation"
"17","AKT1","BAD","PPrel","inhibition"
"18","AKT1","BAD","PPrel","phosphorylation"
"19","AKT1","GSK3B","PPrel","inhibition"
"20","AKT1","GSK3B","PPrel","phosphorylation"
"21","AKT2","BCL2L1","PPrel","activation"
"22","AKT2","BCL2","PPrel","activation"
"23","AKT2","NOS3","PPrel","activation"
"24","AKT2","NOS3","PPrel","phosphorylation"
"25","AKT2","BAX","PPrel","inhibition"
"26","AKT2","BAX","PPrel","phosphorylation"
"27","AKT2","BAD","PPrel","inhibition"
"28","AKT2","BAD","PPrel","phosphorylation"
"29","AKT2","GSK3B","PPrel","inhibition"
"30","AKT2","GSK3B","PPrel","phosphorylation"
"31","PDPK1","AKT3","PPrel","activation"
"32","PDPK1","AKT1","PPrel","activation"
"33","PDPK1","AKT2","PPrel","activation"
"34","GSK3B","NFATC1","PPrel","inhibition"
"35","GSK3B","NFATC1","PPrel","phosphorylation"
"36","GSK3B","NFATC2","PPrel","inhibition"
"37","GSK3B","NFATC2","PPrel","phosphorylation"
"38","GSK3B","NFATC3","PPrel","inhibition"
"39","GSK3B","NFATC3","PPrel","phosphorylation"
"40","OLR1","ROCK2","PPrel","activation"
"41","OLR1","ARHGEF1","PPrel","binding/association"
"42","OLR1","MAPK8","PPrel","activation"
"43","OLR1","MAPK8","PPrel","indirect effect"
"44","OLR1","MAPK9","PPrel","activation"
"45","OLR1","MAPK9","PPrel","indirect effect"
"46","OLR1","MAPK10","PPrel","activation"
"47","OLR1","MAPK10","PPrel","indirect effect"
"48","OLR1","PRKCA","PPrel","activation"
"49","OLR1","PRKCA","PPrel","indirect effect"
"50","OLR1","BCL2","PPrel","inhibition"
"51","OLR1","BCL2","PPrel","indirect effect"
"52","OLR1","BAX","GErel","expression"
"53","OLR1","BAX","GErel","indirect effect"
"54","OLR1","CYBB","PPrel","activation"
"55","OLR1","CYBB","PPrel","indirect effect"
"56","OLR1","NOX1","PPrel","activation"
"57","OLR1","NOX1","PPrel","indirect effect"
"58","OLR1","CYBA","PPrel","activation"
"59","OLR1","CYBA","PPrel","indirect effect"
"60","OLR1","NCF1","PPrel","activation"
"61","OLR1","NCF1","PPrel","indirect effect"
"62","OLR1","NCF2","PPrel","activation"
"63","OLR1","NCF2","PPrel","indirect effect"
"64","OLR1","NCF4","PPrel","activation"
"65","OLR1","NCF4","PPrel","indirect effect"
"66","OLR1","RAC1","PPrel","activation"
"67","OLR1","RAC1","PPrel","indirect effect"
"68","AGER","RAC1","PPrel","activation"
"69","AGER","RAC1","PPrel","indirect effect"
"70","AGER","CYBB","PPrel","activation"
"71","AGER","CYBB","PPrel","indirect effect"
"72","AGER","NOX1","PPrel","activation"
"73","AGER","NOX1","PPrel","indirect effect"
"74","AGER","CYBA","PPrel","activation"
"75","AGER","CYBA","PPrel","indirect effect"
"76","AGER","NCF1","PPrel","activation"
"77","AGER","NCF1","PPrel","indirect effect"
"78","AGER","NCF2","PPrel","activation"
"79","AGER","NCF2","PPrel","indirect effect"
"80","AGER","NCF4","PPrel","activation"
"81","AGER","NCF4","PPrel","indirect effect"
"82","HRAS","MAPK1","PPrel","activation"
"83","HRAS","MAPK3","PPrel","activation"
