"","from","to","type","subtype"
"1","TLR7","MYD88","PPrel","activation"
"2","TLR9","MYD88","PPrel","activation"
"3","MYD88","IRAK1","PPrel","activation"
"4","MYD88","IRAK4","PPrel","activation"
"5","IRAK1","IRF7","PPrel","activation"
"6","IRAK1","TRAF6","PPrel","activation"
"7","IRAK4","IRF7","PPrel","activation"
"8","IRAK4","TRAF6","PPrel","activation"
"9","IRF7","IFNA1","GErel","expression"
"10","IRF7","IFNA2","GErel","expression"
"11","IRF7","IFNA4","GErel","expression"
"12","IRF7","IFNA5","GErel","expression"
"13","IRF7","IFNA6","GErel","expression"
"14","IRF7","IFNA7","GErel","expression"
"15","IRF7","IFNA8","GErel","expression"
"16","IRF7","IFNA10","GErel","expression"
"17","IRF7","IFNA13","GErel","expression"
"18","IRF7","IFNA14","GErel","expression"
"19","IRF7","IFNA16","GErel","expression"
"20","IRF7","IFNA17","GErel","expression"
"21","IRF7","IFNA21","GErel","expression"
"22","IRF7","IFNB1","GErel","expression"
"23","IFNA1","IFNAR1","PPrel","activation"
"24","IFNA1","IFNAR2","PPrel","activation"
"25","IFNA2","IFNAR1","PPrel","activation"
"26","IFNA2","IFNAR2","PPrel","activation"
"27","IFNA4","IFNAR1","PPrel","activation"
"28","IFNA4","IFNAR2","PPrel","activation"
"29","IFNA5","IFNAR1","PPrel","activation"
"30","IFNA5","IFNAR2","PPrel","activation"
"31","IFNA6","IFNAR1","PPrel","activation"
"32","IFNA6","IFNAR2","PPrel","activation"
"33","IFNA7","IFNAR1","PPrel","activation"
"34","IFNA7","IFNAR2","PPrel","activation"
"35","IFNA8","IFNAR1","PPrel","activation"
"36","IFNA8","IFNAR2","PPrel","activation"
"37","IFNA10","IFNAR1","PPrel","activation"
"38","IFNA10","IFNAR2","PPrel","activation"
"39","IFNA13","IFNAR1","PPrel","activation"
"40","IFNA13","IFNAR2","PPrel","activation"
"41","IFNA14","IFNAR1","PPrel","activation"
"42","IFNA14","IFNAR2","PPrel","activation"
"43","IFNA16","IFNAR1","PPrel","activation"
"44","IFNA16","IFNAR2","PPrel","activation"
"45","IFNA17","IFNAR1","PPrel","activation"
"46","IFNA17","IFNAR2","PPrel","activation"
"47","IFNA21","IFNAR1","PPrel","activation"
"48","IFNA21","IFNAR2","PPrel","activation"
"49","TLR2","MYD88","PPrel","activation"
"50","TLR4","MYD88","PPrel","activation"
"51","RIGI","MAVS","PPrel","activation"
"52","NFKB1","IFNA1","GErel","expression"
"53","NFKB1","IFNA2","GErel","expression"
"54","NFKB1","IFNA4","GErel","expression"
"55","NFKB1","IFNA5","GErel","expression"
"56","NFKB1","IFNA6","GErel","expression"
