"","from","to","type","subtype"
"1","GNAL","ADCY3","PPrel","activation"
"2","GNB1","ADCY3","PPrel","activation"
"3","GNG7","ADCY3","PPrel","activation"
"4","GNG13","ADCY3","PPrel","activation"
"5","LOC102723532","GNAL","PPrel","activation"
"6","LOC102723532","GNB1","PPrel","activation"
"7","LOC102723532","GNG7","PPrel","activation"
"8","LOC102723532","GNG13","PPrel","activation"
"9","OR4N4C","GNAL","PPrel","activation"
"10","OR4N4C","GNB1","PPrel","activation"
"11","OR4N4C","GNG7","PPrel","activation"
"12","OR4N4C","GNG13","PPrel","activation"
"13","OR5I1","GNAL","PPrel","activation"
"14","OR5I1","GNB1","PPrel","activation"
"15","OR5I1","GNG7","PPrel","activation"
"16","OR5I1","GNG13","PPrel","activation"
"17","LOC107987545","GNAL","PPrel","activation"
"18","LOC107987545","GNB1","PPrel","activation"
"19","LOC107987545","GNG7","PPrel","activation"
"20","LOC107987545","GNG13","PPrel","activation"
"21","LOC112268384","GNAL","PPrel","activation"
"22","LOC112268384","GNB1","PPrel","activation"
"23","LOC112268384","GNG7","PPrel","activation"
"24","LOC112268384","GNG13","PPrel","activation"
"25","OR4M2B","GNAL","PPrel","activation"
"26","OR4M2B","GNB1","PPrel","activation"
"27","OR4M2B","GNG7","PPrel","activation"
"28","OR4M2B","GNG13","PPrel","activation"
"29","OR52E2","GNAL","PPrel","activation"
"30","OR52E2","GNB1","PPrel","activation"
"31","OR52E2","GNG7","PPrel","activation"
"32","OR52E2","GNG13","PPrel","activation"
"33","OR52J3","GNAL","PPrel","activation"
"34","OR52J3","GNB1","PPrel","activation"
"35","OR52J3","GNG7","PPrel","activation"
"36","OR52J3","GNG13","PPrel","activation"
"37","OR51L1","GNAL","PPrel","activation"
"38","OR51L1","GNB1","PPrel","activation"
"39","OR51L1","GNG7","PPrel","activation"
"40","OR51L1","GNG13","PPrel","activation"
"41","OR51A7","GNAL","PPrel","activation"
"42","OR51A7","GNB1","PPrel","activation"
"43","OR51A7","GNG7","PPrel","activation"
"44","OR51A7","GNG13","PPrel","activation"
"45","OR51S1","GNAL","PPrel","activation"
"46","OR51S1","GNB1","PPrel","activation"
"47","OR51S1","GNG7","PPrel","activation"
"48","OR51S1","GNG13","PPrel","activation"
"49","OR51F2","GNAL","PPrel","activation"
"50","OR51F2","GNB1","PPrel","activation"
"51","OR51F2","GNG7","PPrel","activation"
"52","OR51F2","GNG13","PPrel","activation"
"53","OR52R1","GNAL","PPrel","activation"
"54","OR52R1","GNB1","PPrel","activation"
"55","OR52R1","GNG7","PPrel","activation"
"56","OR52R1","GNG13","PPrel","activation"
"57","OR4C46","GNAL","PPrel","activation"
"58","OR4C46","GNB1","PPrel","activation"
"59","OR4C46","GNG7","PPrel","activation"
"60","OR4C46","GNG13","PPrel","activation"
"61","OR4X2","GNAL","PPrel","activation"
"62","OR4X2","GNB1","PPrel","activation"
"63","OR4X2","GNG7","PPrel","activation"
"64","OR4X2","GNG13","PPrel","activation"
"65","OR4B1","GNAL","PPrel","activation"
"66","OR4B1","GNB1","PPrel","activation"
"67","OR4B1","GNG7","PPrel","activation"
"68","OR4B1","GNG13","PPrel","activation"
"69","OR52M1","GNAL","PPrel","activation"
"70","OR52M1","GNB1","PPrel","activation"
"71","OR52M1","GNG7","PPrel","activation"
"72","OR52M1","GNG13","PPrel","activation"
"73","OR52K2","GNAL","PPrel","activation"
"74","OR52K2","GNB1","PPrel","activation"
"75","OR52K2","GNG7","PPrel","activation"
"76","OR52K2","GNG13","PPrel","activation"
"77","OR5P2","GNAL","PPrel","activation"
"78","OR5P2","GNB1","PPrel","activation"
"79","OR5P2","GNG7","PPrel","activation"
"80","OR5P2","GNG13","PPrel","activation"
"81","OR5P3","GNAL","PPrel","activation"
"82","OR5P3","GNB1","PPrel","activation"
"83","OR5P3","GNG7","PPrel","activation"
"84","OR5P3","GNG13","PPrel","activation"
"85","OR8I2","GNAL","PPrel","activation"
"86","OR8I2","GNB1","PPrel","activation"
"87","OR8I2","GNG7","PPrel","activation"
"88","OR8I2","GNG13","PPrel","activation"
"89","OR2D3","GNAL","PPrel","activation"
"90","OR2D3","GNB1","PPrel","activation"
"91","OR2D3","GNG7","PPrel","activation"
"92","OR2D3","GNG13","PPrel","activation"
"93","OR2D2","GNAL","PPrel","activation"
"94","OR2D2","GNB1","PPrel","activation"
"95","OR2D2","GNG7","PPrel","activation"
"96","OR2D2","GNG13","PPrel","activation"
"97","OR52W1","GNAL","PPrel","activation"
"98","OR52W1","GNB1","PPrel","activation"
"99","OR52W1","GNG7","PPrel","activation"
"100","OR52W1","GNG13","PPrel","activation"
"101","OR56A4","GNAL","PPrel","activation"
"102","OR56A4","GNB1","PPrel","activation"
"103","OR56A4","GNG7","PPrel","activation"
"104","OR56A4","GNG13","PPrel","activation"
"105","OR56A1","GNAL","PPrel","activation"
"106","OR56A1","GNB1","PPrel","activation"
"107","OR56A1","GNG7","PPrel","activation"
"108","OR56A1","GNG13","PPrel","activation"
"109","OR2AP1","GNAL","PPrel","activation"
"110","OR2AP1","GNB1","PPrel","activation"
"111","OR2AP1","GNG7","PPrel","activation"
"112","OR2AP1","GNG13","PPrel","activation"
"113","OR10P1","GNAL","PPrel","activation"
"114","OR10P1","GNB1","PPrel","activation"
"115","OR10P1","GNG7","PPrel","activation"
"116","OR10P1","GNG13","PPrel","activation"
"117","OR10AD1","GNAL","PPrel","activation"
"118","OR10AD1","GNB1","PPrel","activation"
"119","OR10AD1","GNG7","PPrel","activation"
"120","OR10AD1","GNG13","PPrel","activation"
"121","OR10A7","GNAL","PPrel","activation"
"122","OR10A7","GNB1","PPrel","activation"
"123","OR10A7","GNG7","PPrel","activation"
