"","from","to","type","subtype"
"1","GNAQ","PLCB1","PPrel","activation"
"2","GNAQ","PLCB2","PPrel","activation"
"3","GNAQ","PLCB3","PPrel","activation"
"4","GNAQ","PLCB4","PPrel","activation"
"5","CNR1","GNB5","PPrel","activation"
"6","CNR1","GNAI1","PPrel","activation"
"7","CNR1","GNAI2","PPrel","activation"
"8","CNR1","GNAI3","PPrel","activation"
"9","CNR1","GNAO1","PPrel","activation"
"10","CNR1","GNB1","PPrel","activation"
"11","CNR1","GNB2","PPrel","activation"
"12","CNR1","GNB3","PPrel","activation"
"13","CNR1","GNG3","PPrel","activation"
"14","CNR1","GNG4","PPrel","activation"
"15","CNR1","GNG5","PPrel","activation"
"16","CNR1","GNG7","PPrel","activation"
"17","CNR1","GNG10","PPrel","activation"
"18","CNR1","GNG11","PPrel","activation"
"19","CNR1","GNGT1","PPrel","activation"
"20","CNR1","GNGT2","PPrel","activation"
"21","CNR1","GNG13","PPrel","activation"
"22","CNR1","GNG2","PPrel","activation"
"23","CNR1","GNG12","PPrel","activation"
"24","CNR1","GNB4","PPrel","activation"
"25","CNR1","GNG8","PPrel","activation"
"26","GNB5","KCNJ3","PPrel","activation"
"27","GNB5","KCNJ5","PPrel","activation"
"28","GNB5","KCNJ6","PPrel","activation"
"29","GNB5","KCNJ9","PPrel","activation"
"30","GNB5","MAPK14","PPrel","activation"
"31","GNB5","MAPK1","PPrel","activation"
"32","GNB5","MAPK3","PPrel","activation"
"33","GNB5","MAPK8","PPrel","activation"
"34","GNB5","MAPK11","PPrel","activation"
"35","GNB5","MAPK9","PPrel","activation"
"36","GNB5","MAPK10","PPrel","activation"
"37","GNB5","MAPK13","PPrel","activation"
"38","GNB5","MAPK12","PPrel","activation"
"39","GNB5","CACNA1A","PPrel","inhibition"
"40","GNB5","CACNA1B","PPrel","inhibition"
"41","GNB5","ADCY1","PPrel","inhibition"
"42","GNB5","ADCY2","PPrel","inhibition"
"43","GNB5","ADCY3","PPrel","inhibition"
"44","GNB5","ADCY5","PPrel","inhibition"
"45","GNB5","ADCY6","PPrel","inhibition"
"46","GNB5","ADCY7","PPrel","inhibition"
"47","GNB5","ADCY8","PPrel","inhibition"
"48","GNB5","ADCY9","PPrel","inhibition"
"49","GNB5","ADCY4","PPrel","inhibition"
"50","GNAI1","KCNJ3","PPrel","activation"
"51","GNAI1","KCNJ5","PPrel","activation"
"52","GNAI1","KCNJ6","PPrel","activation"
"53","GNAI1","KCNJ9","PPrel","activation"
"54","GNAI1","MAPK14","PPrel","activation"
"55","GNAI1","MAPK1","PPrel","activation"
"56","GNAI1","MAPK3","PPrel","activation"
"57","GNAI1","MAPK8","PPrel","activation"
"58","GNAI1","MAPK11","PPrel","activation"
"59","GNAI1","MAPK9","PPrel","activation"
"60","GNAI1","MAPK10","PPrel","activation"
