"","from","to","type","subtype"
"1","TRPV5","RAB11A","PCrel","binding/association"
"2","PTH1R","GNAS","PCrel","activation"
"3","VDR","TRPV5","GErel","expression"
"4","VDR","CALB1","GErel","expression"
"5","VDR","SLC8A2","GErel","expression"
"6","VDR","SLC8A1","GErel","expression"
"7","VDR","SLC8A3","GErel","expression"
"8","BDKRB2","GNAQ","PCrel","activation"
"9","RAB11A","TRPV5","PCrel","binding/association"
"10","KL","TRPV5","PCrel","activation"
"11","KL","ATP1B4","PCrel","activation"
"12","KL","ATP1A1","PCrel","activation"
"13","KL","ATP1A2","PCrel","activation"
"14","KL","ATP1A3","PCrel","activation"
"15","KL","ATP1A4","PCrel","activation"
"16","KL","ATP1B1","PCrel","activation"
"17","KL","ATP1B2","PCrel","activation"
"18","KL","ATP1B3","PCrel","activation"
"19","KL","FXYD2","PCrel","activation"
"20","PRKCA","TRPV5","PCrel","activation"
"21","PRKCA","TRPV5","PCrel","phosphorylation"
"22","PRKCB","TRPV5","PCrel","activation"
"23","PRKCB","TRPV5","PCrel","phosphorylation"
"24","PRKCG","TRPV5","PCrel","activation"
"25","PRKCG","TRPV5","PCrel","phosphorylation"
"26","GNAQ","PLCB1","PCrel","activation"
"27","GNAQ","PLCB2","PCrel","activation"
"28","GNAQ","PLCB3","PCrel","activation"
"29","GNAQ","PLCB4","PCrel","activation"
"30","KLK1","BDKRB2","PCrel","activation"
"31","KLK2","BDKRB2","PCrel","activation"
"32","ESR1","TRPV5","GErel","expression"
"33","ESR1","CALB1","GErel","expression"
"34","ESR1","ATP2B1","GErel","expression"
"35","ESR1","ATP2B2","GErel","expression"
"36","ESR1","ATP2B3","GErel","expression"
"37","ESR1","ATP2B4","GErel","expression"
"38","ESR1","SLC8A2","GErel","expression"
"39","ESR1","SLC8A1","GErel","expression"
"40","ESR1","SLC8A3","GErel","expression"
"41","PRKACA","TRPV5","PCrel","activation"
"42","PRKACA","TRPV5","PCrel","phosphorylation"
"43","PRKACB","TRPV5","PCrel","activation"
"44","PRKACB","TRPV5","PCrel","phosphorylation"
"45","PRKACG","TRPV5","PCrel","activation"
"46","PRKACG","TRPV5","PCrel","phosphorylation"
"47","GNAS","ADCY6","PCrel","activation"
"48","GNAS","ADCY9","PCrel","activation"
"49","ATP1B4","SLC8A2","PCrel","activation"
"50","ATP1B4","SLC8A2","PCrel","indirect effect"
"51","ATP1B4","SLC8A1","PCrel","activation"
"52","ATP1B4","SLC8A1","PCrel","indirect effect"
"53","ATP1B4","SLC8A3","PCrel","activation"
"54","ATP1B4","SLC8A3","PCrel","indirect effect"
"55","ATP1A1","SLC8A2","PCrel","activation"
"56","ATP1A1","SLC8A2","PCrel","indirect effect"
"57","ATP1A1","SLC8A1","PCrel","activation"
"58","ATP1A1","SLC8A1","PCrel","indirect effect"
"59","ATP1A1","SLC8A3","PCrel","activation"
"60","ATP1A1","SLC8A3","PCrel","indirect effect"
"61","ATP1A2","SLC8A2","PCrel","activation"
"62","ATP1A2","SLC8A2","PCrel","indirect effect"
"63","ATP1A2","SLC8A1","PCrel","activation"
"64","ATP1A2","SLC8A1","PCrel","indirect effect"
"65","ATP1A2","SLC8A3","PCrel","activation"
"66","ATP1A2","SLC8A3","PCrel","indirect effect"
"67","ATP1A3","SLC8A2","PCrel","activation"
"68","ATP1A3","SLC8A2","PCrel","indirect effect"
"69","ATP1A3","SLC8A1","PCrel","activation"
"70","ATP1A3","SLC8A1","PCrel","indirect effect"
"71","ATP1A3","SLC8A3","PCrel","activation"
"72","ATP1A3","SLC8A3","PCrel","indirect effect"
"73","ATP1A4","SLC8A2","PCrel","activation"
"74","ATP1A4","SLC8A2","PCrel","indirect effect"
"75","ATP1A4","SLC8A1","PCrel","activation"
"76","ATP1A4","SLC8A1","PCrel","indirect effect"
"77","ATP1A4","SLC8A3","PCrel","activation"
"78","ATP1A4","SLC8A3","PCrel","indirect effect"
"79","ATP1B1","SLC8A2","PCrel","activation"
"80","ATP1B1","SLC8A2","PCrel","indirect effect"
"81","ATP1B1","SLC8A1","PCrel","activation"
"82","ATP1B1","SLC8A1","PCrel","indirect effect"
"83","ATP1B1","SLC8A3","PCrel","activation"
"84","ATP1B1","SLC8A3","PCrel","indirect effect"
"85","ATP1B2","SLC8A2","PCrel","activation"
"86","ATP1B2","SLC8A2","PCrel","indirect effect"
"87","ATP1B2","SLC8A1","PCrel","activation"
"88","ATP1B2","SLC8A1","PCrel","indirect effect"
"89","ATP1B2","SLC8A3","PCrel","activation"
"90","ATP1B2","SLC8A3","PCrel","indirect effect"
"91","ATP1B3","SLC8A2","PCrel","activation"
"92","ATP1B3","SLC8A2","PCrel","indirect effect"
"93","ATP1B3","SLC8A1","PCrel","activation"
"94","ATP1B3","SLC8A1","PCrel","indirect effect"
"95","ATP1B3","SLC8A3","PCrel","activation"
"96","ATP1B3","SLC8A3","PCrel","indirect effect"
"97","FXYD2","SLC8A2","PCrel","activation"
"98","FXYD2","SLC8A2","PCrel","indirect effect"
"99","FXYD2","SLC8A1","PCrel","activation"
"100","FXYD2","SLC8A1","PCrel","indirect effect"
"101","FXYD2","SLC8A3","PCrel","activation"
"102","FXYD2","SLC8A3","PCrel","indirect effect"
"103","PTH","PTH1R","PPrel","activation"
